Run_ID,Base_SIR,Base_SINR,Base_PESQ_NB,Base_PESQ_WB,Base_STOI,Raw_SIR,Raw_SINR,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Gauss_SIR,Gauss_SINR,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,GAN_SIR,GAN_SINR,GAN_PESQ_NB,GAN_PESQ_WB,GAN_STOI
batch_test_2739,-0.04,-2.16,1.276,1.043,0.750,25.50,8.89,2.124,1.381,0.858,21.60,8.35,2.090,1.396,0.849,N/A,N/A,N/A,N/A,N/A
batch_test_2740,-0.05,-2.20,1.126,1.022,0.617,19.92,7.85,1.558,1.129,0.716,14.98,7.29,1.502,1.120,0.714,N/A,N/A,N/A,N/A,N/A
batch_test_2741,-0.00,-2.12,1.256,1.030,0.818,24.18,8.76,1.949,1.397,0.886,18.44,8.03,1.868,1.327,0.881,N/A,N/A,N/A,N/A,N/A
batch_test_2742,-0.02,-2.16,1.293,1.039,0.635,23.30,8.80,1.855,1.323,0.814,17.13,7.96,1.877,1.355,0.784,N/A,N/A,N/A,N/A,N/A
batch_test_2743,-0.05,-2.18,1.213,1.025,0.693,13.15,5.36,1.796,1.214,0.793,12.79,5.26,1.786,1.218,0.797,N/A,N/A,N/A,N/A,N/A
batch_test_2744,0.01,-2.08,1.198,1.034,0.535,21.24,9.31,1.864,1.353,0.676,16.76,8.89,1.842,1.361,0.679,N/A,N/A,N/A,N/A,N/A
batch_test_2745,0.04,-2.10,1.189,1.025,0.708,21.56,9.68,1.849,1.137,0.812,16.73,8.97,1.806,1.133,0.809,N/A,N/A,N/A,N/A,N/A
batch_test_2746,0.02,-2.14,1.228,1.044,0.685,18.72,8.43,2.037,1.361,0.819,15.22,7.95,1.966,1.330,0.811,N/A,N/A,N/A,N/A,N/A
batch_test_2747,0.04,-2.09,1.250,1.032,0.652,20.39,7.84,1.809,1.187,0.798,15.94,7.42,1.780,1.165,0.789,N/A,N/A,N/A,N/A,N/A
batch_test_2748,-0.01,-2.13,1.346,1.043,0.658,21.27,8.61,1.864,1.338,0.830,17.25,8.07,1.937,1.363,0.822,N/A,N/A,N/A,N/A,N/A
batch_test_2749,-0.02,-2.14,1.294,1.033,0.722,19.52,8.98,2.116,1.332,0.827,17.93,8.87,2.109,1.341,0.822,N/A,N/A,N/A,N/A,N/A
batch_test_2750,-0.03,-2.16,1.331,1.030,0.780,23.65,12.03,2.041,1.347,0.842,21.85,11.54,1.988,1.330,0.837,N/A,N/A,N/A,N/A,N/A
batch_test_2751,-0.02,-2.14,1.180,1.028,0.685,18.67,7.85,1.839,1.297,0.800,14.93,7.19,1.796,1.241,0.795,N/A,N/A,N/A,N/A,N/A
batch_test_2752,0.02,-2.12,1.289,1.043,0.686,21.26,7.56,2.024,1.299,0.775,16.27,7.03,1.944,1.308,0.777,N/A,N/A,N/A,N/A,N/A
batch_test_2753,0.02,-2.11,1.290,1.054,0.578,28.46,9.88,1.897,1.292,0.708,22.15,9.38,1.875,1.284,0.709,N/A,N/A,N/A,N/A,N/A
batch_test_2754,-0.01,-2.18,1.197,1.031,0.633,21.89,7.69,1.747,1.265,0.779,15.70,7.18,1.739,1.283,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_2755,-0.01,-2.14,1.318,1.039,0.690,20.69,9.46,1.813,1.308,0.805,15.20,8.44,1.716,1.284,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_2756,-0.04,-2.16,1.202,1.058,0.719,38.75,13.17,2.112,1.593,0.857,32.44,12.89,2.074,1.542,0.853,N/A,N/A,N/A,N/A,N/A
batch_test_2757,-0.02,-2.14,1.429,1.074,0.661,18.10,7.88,1.976,1.357,0.798,16.03,7.47,1.981,1.373,0.786,N/A,N/A,N/A,N/A,N/A
batch_test_2758,-0.02,-2.14,1.267,1.030,0.664,16.75,7.08,1.867,1.247,0.798,13.49,6.55,1.866,1.254,0.790,N/A,N/A,N/A,N/A,N/A
batch_test_2759,0.04,-2.10,1.263,1.026,0.826,23.25,11.20,2.077,1.393,0.879,21.25,10.72,2.027,1.370,0.873,N/A,N/A,N/A,N/A,N/A
batch_test_2760,0.00,-2.12,1.271,1.036,0.702,22.77,9.04,2.029,1.375,0.820,19.07,8.53,1.955,1.369,0.803,N/A,N/A,N/A,N/A,N/A
batch_test_2761,0.04,-2.11,1.409,1.030,0.664,20.10,9.91,2.023,1.386,0.739,17.64,9.54,2.035,1.395,0.740,N/A,N/A,N/A,N/A,N/A
batch_test_2762,0.01,-2.13,1.347,1.025,0.867,19.93,9.33,2.059,1.394,0.891,18.11,8.98,2.031,1.329,0.890,N/A,N/A,N/A,N/A,N/A
batch_test_2763,-0.00,-2.10,1.217,1.029,0.669,23.34,9.27,1.905,1.372,0.785,18.50,9.10,1.931,1.402,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_2764,-0.05,-2.18,1.251,1.030,0.774,22.69,8.87,1.763,1.256,0.866,16.87,8.10,1.719,1.243,0.855,N/A,N/A,N/A,N/A,N/A
batch_test_2765,0.01,-2.14,1.191,1.026,0.672,21.88,10.20,1.888,1.209,0.781,17.21,9.63,1.825,1.190,0.771,N/A,N/A,N/A,N/A,N/A
batch_test_2766,-0.01,-2.14,1.314,1.029,0.778,23.65,9.09,1.935,1.323,0.874,19.67,8.59,1.870,1.295,0.860,N/A,N/A,N/A,N/A,N/A
batch_test_2767,0.01,-2.11,1.189,1.024,0.718,19.69,9.88,2.058,1.276,0.786,15.78,9.28,2.045,1.229,0.782,N/A,N/A,N/A,N/A,N/A
batch_test_2768,0.01,-2.14,1.332,1.045,0.652,21.70,8.34,1.934,1.312,0.808,14.47,7.34,1.933,1.349,0.801,N/A,N/A,N/A,N/A,N/A
batch_test_2769,-0.00,-2.12,1.305,1.024,0.655,20.95,8.61,2.104,1.088,0.784,15.66,7.84,1.953,1.105,0.771,N/A,N/A,N/A,N/A,N/A
batch_test_2770,0.06,-2.08,1.284,1.032,0.621,19.67,8.66,1.903,1.336,0.793,15.35,8.01,1.872,1.337,0.779,N/A,N/A,N/A,N/A,N/A
batch_test_2771,0.00,-2.12,1.218,1.031,0.709,40.02,12.29,1.964,1.422,0.796,38.47,11.92,1.983,1.431,0.791,N/A,N/A,N/A,N/A,N/A
batch_test_2772,0.03,-2.10,1.264,1.040,0.826,29.42,11.75,2.164,1.442,0.878,29.52,11.59,2.129,1.452,0.873,N/A,N/A,N/A,N/A,N/A
batch_test_2773,-0.03,-2.13,1.146,1.021,0.654,24.02,8.08,1.615,1.182,0.766,19.46,7.61,1.552,1.154,0.760,N/A,N/A,N/A,N/A,N/A
batch_test_2774,0.05,-2.09,1.453,1.021,0.484,18.43,-0.22,1.937,1.228,0.566,16.92,0.32,1.921,1.224,0.573,N/A,N/A,N/A,N/A,N/A
batch_test_2775,-0.01,-2.14,1.400,1.050,0.578,22.36,8.37,1.988,1.361,0.737,18.80,7.94,1.998,1.384,0.726,N/A,N/A,N/A,N/A,N/A
batch_test_2776,0.01,-2.12,1.202,1.024,0.585,22.84,11.92,1.982,1.478,0.692,17.50,11.14,1.996,1.458,0.683,N/A,N/A,N/A,N/A,N/A
batch_test_2777,0.00,-2.14,1.337,1.053,0.550,22.54,9.30,2.178,1.499,0.717,19.07,8.65,2.190,1.519,0.706,N/A,N/A,N/A,N/A,N/A
batch_test_2778,0.02,-2.11,1.291,1.045,0.593,25.00,8.70,2.182,1.521,0.753,18.62,7.94,2.073,1.452,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_2779,0.01,-2.15,1.295,1.030,0.627,12.89,6.74,1.817,1.291,0.748,9.60,5.96,1.875,1.290,0.737,N/A,N/A,N/A,N/A,N/A
batch_test_2780,-0.01,-2.14,1.223,1.028,0.693,22.42,7.89,2.037,1.304,0.777,19.08,7.43,1.992,1.281,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_2781,0.03,-2.12,1.195,1.031,0.596,21.51,9.97,2.021,1.434,0.717,17.93,9.32,1.982,1.411,0.718,N/A,N/A,N/A,N/A,N/A
batch_test_2782,0.00,-2.12,1.346,1.045,0.611,23.60,9.94,1.896,1.388,0.739,18.44,9.44,1.939,1.399,0.734,N/A,N/A,N/A,N/A,N/A
batch_test_2783,0.05,-2.09,1.295,1.012,0.543,16.81,5.78,1.586,1.102,0.663,11.80,5.42,1.648,1.145,0.653,N/A,N/A,N/A,N/A,N/A
batch_test_2784,-0.00,-2.11,1.222,1.023,0.601,23.13,7.67,1.741,1.233,0.705,20.71,7.02,1.743,1.214,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_2785,-0.01,-2.13,1.302,1.032,0.709,14.74,7.05,2.074,1.347,0.806,13.49,6.95,2.080,1.335,0.805,N/A,N/A,N/A,N/A,N/A
batch_test_2786,0.02,-2.11,1.215,1.021,0.713,21.92,10.29,1.810,1.268,0.792,18.67,9.60,1.789,1.222,0.786,N/A,N/A,N/A,N/A,N/A
batch_test_2787,0.00,-2.12,1.102,1.017,0.753,19.10,8.50,1.579,1.197,0.834,15.38,8.05,1.565,1.199,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_2788,-0.02,-2.13,1.419,1.051,0.641,21.33,8.54,2.098,1.371,0.789,18.04,8.13,2.044,1.359,0.776,N/A,N/A,N/A,N/A,N/A
batch_test_2789,-0.00,-2.12,1.204,1.080,0.596,24.35,11.30,1.812,1.341,0.769,18.83,10.55,1.783,1.336,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_2790,-0.03,-2.16,1.330,1.051,0.617,22.87,10.32,1.847,1.231,0.751,19.10,9.81,1.863,1.212,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_2791,-0.01,-2.12,1.293,1.046,0.756,24.65,9.05,2.041,1.485,0.867,17.47,8.43,2.039,1.463,0.857,N/A,N/A,N/A,N/A,N/A
batch_test_2792,-0.02,-2.14,1.268,1.040,0.733,28.92,12.76,2.057,1.340,0.844,26.37,12.24,2.014,1.338,0.836,N/A,N/A,N/A,N/A,N/A
batch_test_2793,-0.01,-2.10,1.320,1.037,0.674,21.46,9.33,2.221,1.459,0.827,16.04,8.54,2.122,1.430,0.814,N/A,N/A,N/A,N/A,N/A
batch_test_2794,0.01,-2.12,1.286,1.034,0.685,15.62,6.62,1.968,1.264,0.781,12.87,6.28,1.933,1.272,0.776,N/A,N/A,N/A,N/A,N/A
batch_test_2795,-0.04,-2.18,1.450,1.052,0.585,23.00,10.26,2.039,1.380,0.749,17.01,9.41,2.055,1.391,0.735,N/A,N/A,N/A,N/A,N/A
batch_test_2796,-0.02,-2.14,1.271,1.041,0.683,19.83,6.50,1.891,1.308,0.821,15.17,5.91,1.783,1.268,0.804,N/A,N/A,N/A,N/A,N/A
batch_test_2797,-0.02,-2.15,1.292,1.049,0.635,23.20,8.81,1.916,1.318,0.798,17.25,8.00,1.803,1.252,0.771,N/A,N/A,N/A,N/A,N/A
batch_test_2798,0.02,-2.11,1.371,1.053,0.545,22.77,9.45,2.075,1.515,0.702,16.85,8.89,2.204,1.549,0.694,N/A,N/A,N/A,N/A,N/A
batch_test_2799,-0.06,-2.16,1.241,1.038,0.695,22.79,9.34,1.847,1.254,0.799,17.33,8.70,1.741,1.239,0.801,N/A,N/A,N/A,N/A,N/A
batch_test_2800,0.02,-2.12,1.397,1.043,0.759,34.41,12.07,2.265,1.348,0.873,32.67,11.80,2.223,1.337,0.867,N/A,N/A,N/A,N/A,N/A
batch_test_2801,-0.00,-2.17,1.328,1.044,0.612,24.82,8.84,2.001,1.465,0.731,21.21,8.47,1.938,1.424,0.715,N/A,N/A,N/A,N/A,N/A
batch_test_2802,0.00,-2.13,1.299,1.026,0.724,22.60,9.25,1.816,1.358,0.857,15.92,8.27,1.739,1.305,0.840,N/A,N/A,N/A,N/A,N/A
batch_test_2803,0.01,-2.13,1.261,1.019,0.667,22.06,6.11,1.915,1.258,0.796,17.23,5.97,1.899,1.278,0.792,N/A,N/A,N/A,N/A,N/A
batch_test_2804,-0.00,-2.14,1.178,1.026,0.599,25.73,10.61,1.903,1.315,0.707,20.25,9.89,1.930,1.319,0.708,N/A,N/A,N/A,N/A,N/A
batch_test_2805,-0.04,-2.16,1.233,1.034,0.717,24.04,11.06,1.665,1.194,0.839,19.48,10.10,1.659,1.217,0.821,N/A,N/A,N/A,N/A,N/A
batch_test_2806,0.00,-2.12,1.218,1.027,0.713,22.64,12.72,2.078,1.316,0.776,19.76,12.23,2.074,1.298,0.780,N/A,N/A,N/A,N/A,N/A
batch_test_2807,0.02,-2.12,1.145,1.018,0.683,19.11,8.81,1.925,1.297,0.762,17.17,8.08,1.909,1.250,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2808,0.02,-2.11,1.171,1.027,0.611,14.81,6.19,1.490,1.088,0.719,12.89,5.73,1.488,1.083,0.716,N/A,N/A,N/A,N/A,N/A
batch_test_2809,-0.04,-2.17,1.341,1.040,0.609,22.51,10.45,1.704,1.213,0.713,17.88,9.55,1.705,1.194,0.719,N/A,N/A,N/A,N/A,N/A
batch_test_2810,0.05,-2.12,1.298,1.043,0.528,22.91,8.98,1.948,1.313,0.693,16.46,8.06,1.894,1.269,0.685,N/A,N/A,N/A,N/A,N/A
batch_test_2811,0.01,-2.12,1.286,1.037,0.719,17.77,7.31,1.972,1.270,0.839,14.75,6.85,1.946,1.289,0.831,N/A,N/A,N/A,N/A,N/A
batch_test_2812,-0.03,-2.15,1.368,1.048,0.661,24.11,10.27,1.963,1.266,0.778,19.27,9.75,2.005,1.308,0.773,N/A,N/A,N/A,N/A,N/A
batch_test_2813,0.02,-2.10,1.255,1.032,0.691,19.33,8.06,1.956,1.284,0.804,16.39,7.69,1.883,1.254,0.796,N/A,N/A,N/A,N/A,N/A
batch_test_2814,-0.00,-2.12,1.237,1.037,0.700,21.50,7.76,1.798,1.278,0.841,15.16,6.92,1.712,1.237,0.824,N/A,N/A,N/A,N/A,N/A
batch_test_2815,-0.05,-2.21,1.187,1.037,0.662,17.55,7.42,1.839,1.238,0.759,14.30,6.94,1.875,1.246,0.755,N/A,N/A,N/A,N/A,N/A
batch_test_2816,0.04,-2.09,1.277,1.048,0.587,22.00,8.47,1.788,1.348,0.712,15.87,7.80,1.805,1.348,0.701,N/A,N/A,N/A,N/A,N/A
batch_test_2817,-0.02,-2.14,1.119,1.028,0.646,28.34,13.06,1.553,1.165,0.742,25.20,12.72,1.515,1.156,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_2818,0.01,-2.11,1.266,1.033,0.801,12.27,6.54,1.893,1.209,0.858,10.41,6.02,1.821,1.192,0.852,N/A,N/A,N/A,N/A,N/A
batch_test_2819,-0.02,-2.14,1.190,1.020,0.490,17.26,8.14,1.665,1.126,0.601,15.05,7.70,1.662,1.127,0.595,N/A,N/A,N/A,N/A,N/A
batch_test_2820,-0.01,-2.14,1.619,1.044,0.501,20.52,8.55,2.346,1.486,0.663,16.93,8.23,2.378,1.578,0.650,N/A,N/A,N/A,N/A,N/A
batch_test_2821,-0.01,-2.14,1.213,1.036,0.631,21.75,10.54,1.804,1.336,0.760,16.08,9.34,1.803,1.314,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_2822,-0.02,-2.14,1.213,1.033,0.717,21.65,9.45,1.807,1.305,0.821,17.45,8.81,1.784,1.293,0.814,N/A,N/A,N/A,N/A,N/A
batch_test_2823,0.07,-2.07,1.397,1.056,0.613,23.11,9.12,1.822,1.267,0.773,18.37,8.88,1.844,1.280,0.765,N/A,N/A,N/A,N/A,N/A
batch_test_2824,-0.02,-2.15,1.334,1.039,0.631,26.18,8.46,1.929,1.367,0.758,21.22,8.05,1.941,1.377,0.758,N/A,N/A,N/A,N/A,N/A
batch_test_2825,0.04,-2.07,1.242,1.035,0.472,21.49,10.28,1.529,1.169,0.576,18.24,9.83,1.565,1.172,0.568,N/A,N/A,N/A,N/A,N/A
batch_test_2826,-0.01,-2.15,1.280,1.070,0.667,25.77,11.10,1.991,1.386,0.813,20.60,10.53,1.953,1.374,0.798,N/A,N/A,N/A,N/A,N/A
batch_test_2827,0.02,-2.07,1.352,1.044,0.676,20.25,8.18,1.979,1.228,0.791,15.59,7.71,1.931,1.220,0.779,N/A,N/A,N/A,N/A,N/A
batch_test_2828,0.05,-2.08,1.330,1.039,0.615,23.03,8.86,1.932,1.367,0.783,15.67,7.91,1.916,1.394,0.763,N/A,N/A,N/A,N/A,N/A
batch_test_2829,-0.01,-2.15,1.323,1.054,0.501,25.18,12.30,2.129,1.533,0.646,20.89,11.67,2.157,1.583,0.630,N/A,N/A,N/A,N/A,N/A
batch_test_2830,0.01,-2.14,1.274,1.037,0.667,22.13,8.62,1.957,1.258,0.787,16.89,8.08,1.921,1.248,0.779,N/A,N/A,N/A,N/A,N/A
batch_test_2831,0.01,-2.11,1.244,1.033,0.685,30.29,12.04,1.940,1.360,0.769,25.49,11.58,1.889,1.339,0.772,N/A,N/A,N/A,N/A,N/A
batch_test_2832,-0.03,-2.13,1.153,1.018,0.688,23.22,11.59,1.762,1.216,0.771,20.38,11.19,1.797,1.224,0.775,N/A,N/A,N/A,N/A,N/A
batch_test_2833,-0.02,-2.15,1.398,1.044,0.774,19.63,8.45,2.205,1.455,0.870,14.69,7.67,2.087,1.434,0.851,N/A,N/A,N/A,N/A,N/A
batch_test_2834,-0.01,-2.14,1.432,1.046,0.614,18.00,8.32,2.123,1.339,0.730,16.39,8.07,2.175,1.405,0.723,N/A,N/A,N/A,N/A,N/A
batch_test_2835,0.00,-2.12,1.270,1.034,0.662,18.96,8.14,1.956,1.347,0.778,15.89,7.54,1.910,1.337,0.763,N/A,N/A,N/A,N/A,N/A
batch_test_2836,-0.00,-2.13,1.328,1.038,0.808,33.33,11.86,2.311,1.560,0.881,32.93,11.52,2.250,1.529,0.874,N/A,N/A,N/A,N/A,N/A
batch_test_2837,0.00,-2.12,1.136,1.024,0.604,18.66,7.95,1.489,1.141,0.688,16.68,7.25,1.501,1.138,0.690,N/A,N/A,N/A,N/A,N/A
batch_test_2838,0.00,-2.16,1.225,1.037,0.547,24.16,9.45,1.709,1.269,0.709,19.00,9.06,1.732,1.285,0.707,N/A,N/A,N/A,N/A,N/A
batch_test_2839,0.03,-2.09,1.398,1.051,0.551,23.27,10.53,1.992,1.331,0.706,17.69,9.74,1.980,1.350,0.691,N/A,N/A,N/A,N/A,N/A
batch_test_2840,0.01,-2.10,1.248,1.074,0.714,22.57,10.33,2.100,1.495,0.851,18.89,9.74,1.987,1.425,0.837,N/A,N/A,N/A,N/A,N/A
batch_test_2841,-0.01,-2.13,1.365,1.043,0.642,21.93,9.31,1.983,1.338,0.796,17.06,8.51,1.957,1.334,0.784,N/A,N/A,N/A,N/A,N/A
batch_test_2842,-0.00,-2.15,1.242,1.049,0.581,26.42,11.17,1.472,1.084,0.693,25.46,11.08,1.486,1.088,0.689,N/A,N/A,N/A,N/A,N/A
batch_test_2843,-0.05,-2.19,1.262,1.030,0.653,20.73,7.72,2.024,1.361,0.772,15.46,7.01,1.968,1.322,0.751,N/A,N/A,N/A,N/A,N/A
batch_test_2844,0.00,-2.12,1.165,1.025,0.718,21.59,9.31,1.665,1.197,0.829,15.70,8.56,1.665,1.205,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_2845,-0.04,-2.16,1.199,1.021,0.732,24.31,10.98,1.716,1.256,0.809,16.68,9.53,1.590,1.226,0.805,N/A,N/A,N/A,N/A,N/A
batch_test_2846,-0.02,-2.16,1.396,1.049,0.700,19.69,8.63,2.055,1.319,0.828,15.33,8.12,2.017,1.317,0.820,N/A,N/A,N/A,N/A,N/A
batch_test_2847,-0.01,-2.12,1.165,1.035,0.651,21.42,8.28,1.873,1.283,0.814,15.13,7.44,1.871,1.300,0.792,N/A,N/A,N/A,N/A,N/A
batch_test_2848,0.00,-2.12,1.153,1.048,0.553,19.58,8.28,1.988,1.307,0.763,14.68,7.52,1.999,1.318,0.742,N/A,N/A,N/A,N/A,N/A
batch_test_2849,-0.01,-2.13,1.360,1.020,0.658,21.73,9.43,2.072,1.328,0.749,18.91,8.91,2.051,1.132,0.746,N/A,N/A,N/A,N/A,N/A
batch_test_2850,0.01,-2.12,1.316,1.038,0.595,21.03,9.06,1.887,1.268,0.704,15.40,8.44,1.905,1.293,0.693,N/A,N/A,N/A,N/A,N/A
batch_test_2851,-0.03,-2.16,1.245,1.045,0.694,24.92,9.00,1.902,1.284,0.803,20.51,8.60,1.845,1.283,0.797,N/A,N/A,N/A,N/A,N/A
batch_test_2852,0.02,-2.07,1.206,1.031,0.583,21.58,8.53,1.853,1.308,0.731,15.74,8.11,1.857,1.335,0.725,N/A,N/A,N/A,N/A,N/A
batch_test_2853,-0.02,-2.12,1.330,1.025,0.707,22.65,8.66,2.057,1.393,0.775,20.58,8.27,2.004,1.366,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_2854,0.02,-2.12,1.219,1.031,0.641,24.24,10.73,2.071,1.457,0.811,18.12,9.93,1.949,1.397,0.797,N/A,N/A,N/A,N/A,N/A
batch_test_2855,0.03,-2.09,1.173,1.025,0.623,13.64,5.53,1.611,1.196,0.737,10.45,5.03,1.661,1.185,0.743,N/A,N/A,N/A,N/A,N/A
batch_test_2856,0.03,-2.09,1.168,1.026,0.655,22.48,8.90,1.769,1.199,0.788,17.93,8.55,1.649,1.188,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_2857,0.01,-2.11,1.230,1.024,0.715,21.61,8.77,1.870,1.220,0.818,17.38,8.17,1.853,1.187,0.818,N/A,N/A,N/A,N/A,N/A
batch_test_2858,-0.02,-2.15,1.359,1.033,0.737,21.91,7.07,2.271,1.492,0.851,15.46,6.36,2.207,1.458,0.834,N/A,N/A,N/A,N/A,N/A
batch_test_2859,-0.01,-2.12,1.273,1.044,0.744,21.76,9.50,1.851,1.228,0.844,17.57,8.92,1.806,1.223,0.842,N/A,N/A,N/A,N/A,N/A
batch_test_2860,-0.02,-2.14,1.146,1.024,0.617,22.72,9.18,1.658,1.192,0.774,17.86,8.62,1.666,1.203,0.767,N/A,N/A,N/A,N/A,N/A
batch_test_2861,-0.01,-2.14,1.297,1.032,0.688,28.35,11.38,1.959,1.247,0.783,27.59,10.96,1.903,1.228,0.774,N/A,N/A,N/A,N/A,N/A
batch_test_2862,0.00,-2.13,1.252,1.044,0.717,22.95,9.15,1.812,1.212,0.864,17.37,8.53,1.783,1.209,0.848,N/A,N/A,N/A,N/A,N/A
batch_test_2863,-0.02,-2.11,1.153,1.033,0.588,22.19,10.57,1.760,1.262,0.739,18.04,10.01,1.735,1.256,0.730,N/A,N/A,N/A,N/A,N/A
batch_test_2864,0.05,-2.10,1.463,1.091,0.537,22.47,9.76,2.006,1.378,0.711,17.21,8.84,1.951,1.349,0.702,N/A,N/A,N/A,N/A,N/A
batch_test_2865,0.01,-2.11,1.152,1.025,0.782,22.10,8.53,1.884,1.364,0.844,19.64,7.79,1.815,1.295,0.826,N/A,N/A,N/A,N/A,N/A
batch_test_2866,0.03,-2.11,1.344,1.041,0.632,17.56,7.78,1.930,1.354,0.749,12.86,6.76,1.949,1.341,0.745,N/A,N/A,N/A,N/A,N/A
batch_test_2867,-0.07,-2.18,1.208,1.031,0.625,20.46,9.35,1.662,1.283,0.736,17.70,8.89,1.706,1.315,0.728,N/A,N/A,N/A,N/A,N/A
batch_test_2868,0.03,-2.10,1.334,1.028,0.524,20.35,8.14,1.778,1.216,0.724,14.53,7.49,1.811,1.235,0.702,N/A,N/A,N/A,N/A,N/A
batch_test_2869,-0.01,-2.13,1.284,1.032,0.574,25.45,10.36,1.900,1.354,0.687,19.62,10.03,1.889,1.373,0.689,N/A,N/A,N/A,N/A,N/A
batch_test_2870,-0.00,-2.15,1.141,1.040,0.597,21.41,9.63,1.865,1.223,0.746,17.76,9.08,1.841,1.233,0.732,N/A,N/A,N/A,N/A,N/A
batch_test_2871,-0.02,-2.14,1.146,1.034,0.610,17.79,7.31,1.685,1.259,0.748,12.74,6.63,1.659,1.219,0.736,N/A,N/A,N/A,N/A,N/A
batch_test_2872,-0.02,-2.14,1.213,1.038,0.708,22.84,10.55,1.883,1.203,0.795,21.16,10.24,1.835,1.200,0.793,N/A,N/A,N/A,N/A,N/A
batch_test_2873,0.02,-2.11,1.214,1.037,0.649,23.27,9.45,1.822,1.259,0.774,17.60,8.95,1.854,1.298,0.768,N/A,N/A,N/A,N/A,N/A
batch_test_2874,-0.06,-2.19,2.829,2.143,0.665,19.52,8.18,1.462,1.108,0.758,18.10,7.71,1.441,1.089,0.761,N/A,N/A,N/A,N/A,N/A
batch_test_2875,-0.01,-2.15,1.418,1.038,0.708,24.12,9.75,1.909,1.278,0.771,22.93,9.49,1.960,1.296,0.772,N/A,N/A,N/A,N/A,N/A
batch_test_2876,0.01,-2.12,1.405,1.065,0.659,24.37,11.14,2.064,1.442,0.813,20.11,10.46,2.033,1.438,0.802,N/A,N/A,N/A,N/A,N/A
batch_test_2877,-0.04,-2.17,1.267,1.042,0.639,21.67,7.54,1.951,1.401,0.789,16.59,7.08,1.892,1.374,0.781,N/A,N/A,N/A,N/A,N/A
batch_test_2878,0.00,-2.11,1.263,1.026,0.704,22.80,7.94,2.027,1.372,0.804,17.53,7.46,1.953,1.305,0.794,N/A,N/A,N/A,N/A,N/A
batch_test_2879,0.01,-2.12,1.331,1.047,0.627,23.50,9.01,2.060,1.333,0.760,17.85,8.41,1.986,1.334,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_2880,0.02,-2.12,1.526,1.031,0.591,16.98,5.84,2.065,1.317,0.698,13.73,5.48,2.058,1.284,0.684,N/A,N/A,N/A,N/A,N/A
batch_test_2881,-0.02,-2.16,1.246,1.031,0.681,22.65,8.78,1.880,1.318,0.822,17.21,8.31,1.901,1.298,0.811,N/A,N/A,N/A,N/A,N/A
batch_test_2882,-0.03,-2.15,1.230,1.035,0.661,20.70,8.02,2.000,1.327,0.769,16.17,7.60,1.980,1.354,0.770,N/A,N/A,N/A,N/A,N/A
batch_test_2883,0.03,-2.09,1.167,1.023,0.648,23.35,8.64,1.704,1.237,0.801,16.93,8.07,1.707,1.262,0.807,N/A,N/A,N/A,N/A,N/A
batch_test_2884,0.04,-2.12,1.420,1.034,0.602,21.42,10.80,2.267,1.387,0.682,18.71,9.95,2.257,1.346,0.673,N/A,N/A,N/A,N/A,N/A
batch_test_2885,-0.01,-2.14,1.207,1.034,0.665,25.57,11.19,1.914,1.380,0.783,21.97,10.70,1.916,1.379,0.781,N/A,N/A,N/A,N/A,N/A
batch_test_2886,-0.01,-2.14,1.284,1.046,0.698,24.50,11.14,1.927,1.409,0.805,21.54,10.69,1.946,1.432,0.806,N/A,N/A,N/A,N/A,N/A
batch_test_2887,-0.06,-2.22,1.225,1.026,0.749,20.50,7.31,1.621,1.213,0.849,15.15,6.77,1.561,1.167,0.839,N/A,N/A,N/A,N/A,N/A
batch_test_2888,0.02,-2.12,1.143,1.026,0.687,23.80,8.52,1.746,1.248,0.773,18.29,7.95,1.653,1.201,0.762,N/A,N/A,N/A,N/A,N/A
batch_test_2889,0.01,-2.13,1.361,1.097,0.690,23.37,8.61,2.159,1.510,0.794,17.27,7.95,2.112,1.488,0.793,N/A,N/A,N/A,N/A,N/A
batch_test_2890,-0.03,-2.15,1.606,1.087,0.678,22.84,9.31,2.349,1.545,0.803,17.73,8.51,2.306,1.526,0.788,N/A,N/A,N/A,N/A,N/A
batch_test_2891,-0.05,-2.17,1.171,1.025,0.627,21.89,10.79,1.905,1.247,0.766,17.09,10.12,1.835,1.240,0.747,N/A,N/A,N/A,N/A,N/A
batch_test_2892,-0.00,-2.10,1.442,1.067,0.647,24.46,11.04,2.191,1.423,0.771,19.84,10.51,2.148,1.453,0.766,N/A,N/A,N/A,N/A,N/A
