Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_594,0.5934160191469295,1.999,1.355,0.86,9.24,21.55
batch_test_455,0.5934148201715217,2.011,1.462,0.849,9.61,32.14
batch_test_9242,0.5934056941563176,1.969,1.33,0.766,8.63,21.44
batch_test_8979,0.5933664591559812,2.052,1.271,0.841,11.44,24.34
batch_test_9557,0.593331675894806,2.003,1.407,0.756,11.86,22.92
batch_test_7809,0.5933184636460449,1.795,1.326,0.793,7.4,20.56
batch_test_5121,0.5932834714810599,1.893,1.295,0.819,8.36,21.14
batch_test_7450,0.5932343473983288,1.901,1.264,0.855,9.33,22.46
batch_test_8777,0.5932336737108999,1.454,1.081,0.573,10.72,22.35
batch_test_4812,0.5932333853960766,1.881,1.287,0.823,10.04,25.52
batch_test_4768,0.5932305297940227,1.999,1.368,0.882,9.15,21.24
batch_test_1328,0.5932202331724047,1.801,1.308,0.838,6.4,15.08
batch_test_8686,0.5931852633164103,1.989,1.261,0.813,9.35,22.08
batch_test_4781,0.5931828244865414,1.809,1.196,0.809,9.61,20.92
batch_test_4952,0.593161824415455,1.862,1.216,0.774,9.12,22.87
batch_test_5149,0.5931598592060536,2.255,1.384,0.926,11.77,24.34
batch_test_736,0.593158070402777,1.654,1.256,0.83,11.44,23.28
batch_test_9465,0.5931547166893848,1.971,1.341,0.81,8.2,20.73
batch_test_1166,0.5931138035246506,1.885,1.345,0.76,9.15,20.58
batch_test_9614,0.5930668035586958,1.884,1.336,0.729,8.11,19.35
batch_test_1731,0.5930661075169255,1.797,1.215,0.757,8.43,19.46
batch_test_7926,0.5930601443701313,1.944,1.35,0.808,10.94,23.31
batch_test_7507,0.5930507416623609,2.036,1.345,0.757,7.53,20.92
batch_test_1750,0.5930468203543949,1.988,1.3,0.786,9.55,20.77
batch_test_7992,0.5930460652656417,1.964,1.452,0.823,8.83,21.77
batch_test_5955,0.5930173754818577,2.232,1.498,0.871,8.62,22.37
batch_test_4606,0.5930100505527983,2.265,1.47,0.876,9.81,23.42
batch_test_3261,0.5930066300099474,1.774,1.202,0.833,8.61,20.64
batch_test_8664,0.5930015481251651,1.895,1.266,0.82,6.81,15.44
batch_test_6273,0.5929869928756554,2.269,1.561,0.826,9.6,22.43
batch_test_9273,0.5929688244560054,1.722,1.239,0.749,8.63,19.33
batch_test_026,0.5929678152785804,1.769,1.205,0.753,8.42,22.56
batch_test_2572,0.5929618987704002,2.276,1.421,0.809,9.01,18.67
batch_test_9171,0.5929314744336638,2.086,1.321,0.828,7.78,21.1
batch_test_7487,0.5929225829518836,2.026,1.278,0.761,9.77,19.09
batch_test_5065,0.5928901990047346,2.074,1.332,0.822,8.38,23.07
batch_test_8240,0.5928793326198434,1.634,1.176,0.845,9.96,23.96
batch_test_1592,0.5928747170445181,1.996,1.42,0.793,9.16,25.35
batch_test_4184,0.5928666143277674,1.933,1.332,0.867,9.75,22.33
batch_test_6328,0.5928591521560728,2.312,1.431,0.795,11.19,25.55
batch_test_6743,0.5928548032110558,1.809,1.241,0.783,9.42,22.26
batch_test_7372,0.5928526939718511,1.883,1.273,0.85,8.58,21.02
batch_test_8011,0.592850310605319,2.043,1.454,0.82,11.26,22.03
batch_test_3385,0.5928482804292629,1.717,1.216,0.749,7.72,20.95
batch_test_2882,0.592844486846741,2.0,1.327,0.769,8.02,20.7
batch_test_1798,0.5928330878290873,1.727,1.244,0.691,10.29,23.24
batch_test_9525,0.5928282508238204,1.637,1.166,0.785,8.48,23.26
batch_test_8268,0.5928201844013636,1.668,1.183,0.751,9.93,21.66
batch_test_7313,0.5928072359275062,2.05,1.397,0.552,10.13,25.04
batch_test_2681,0.5927982746469945,1.711,1.196,0.692,4.91,16.35
batch_test_8588,0.592789081724748,2.14,1.442,0.855,8.36,19.7
batch_test_4174,0.5927823985453723,1.859,1.241,0.777,10.7,23.24
batch_test_6993,0.5927821326571707,1.8,1.177,0.787,10.26,21.01
batch_test_3108,0.5927811329925475,1.958,1.404,0.836,12.63,27.97
batch_test_1324,0.592779064659277,1.829,1.298,0.754,9.59,21.42
batch_test_4644,0.5927788711708574,2.086,1.335,0.792,7.13,16.41
batch_test_1853,0.5927697517064023,2.196,1.398,0.785,10.93,22.82
batch_test_8683,0.5927693009554746,2.214,1.478,0.589,10.48,29.72
batch_test_4006,0.5927672571503223,1.777,1.237,0.743,12.53,27.24
batch_test_7009,0.5927340810139925,1.773,1.14,0.698,10.61,21.49
batch_test_4194,0.5927328255951486,1.989,1.31,0.79,8.45,20.05
batch_test_1669,0.5927210211961972,2.016,1.328,0.772,8.95,21.95
batch_test_8310,0.5927178246523406,1.952,1.567,0.703,12.25,24.54
batch_test_5689,0.5927096394275049,1.95,1.286,0.76,9.52,19.4
batch_test_6905,0.5927019322781885,1.724,1.161,0.79,8.66,21.67
batch_test_8277,0.5926897081875176,2.023,1.334,0.831,8.99,22.58
batch_test_8265,0.5926874171845363,1.754,1.246,0.817,7.21,21.72
batch_test_6089,0.5926514097150616,1.853,1.279,0.824,7.23,19.57
batch_test_7111,0.5926410205666078,1.763,1.242,0.782,7.59,21.79
batch_test_9524,0.5926382385755209,2.258,1.622,0.882,15.06,33.43
batch_test_8376,0.5926224710393129,1.816,1.271,0.832,9.21,19.93
batch_test_5895,0.5925995187914126,1.953,1.299,0.871,9.08,21.88
batch_test_3978,0.5925992885133211,2.034,1.39,0.88,10.26,26.02
batch_test_6529,0.5925985092020193,1.802,1.244,0.807,8.03,23.75
batch_test_5875,0.5925945189440356,1.89,1.331,0.694,10.79,24.39
batch_test_3129,0.5925882175574422,2.037,1.36,0.858,8.7,21.82
batch_test_6187,0.5925708149386254,1.948,1.365,0.859,8.2,22.9
batch_test_061,0.592550436659785,2.606,1.703,0.557,10.31,24.23
batch_test_2765,0.5925484930972417,1.888,1.209,0.781,10.2,21.88
batch_test_6781,0.5925392093152052,1.92,1.261,0.672,8.14,19.75
batch_test_3442,0.5925161418783054,1.788,1.371,0.764,11.9,32.07
batch_test_198,0.5924940817435803,1.895,1.272,0.843,8.44,21.45
batch_test_3390,0.5924868978295845,2.187,1.16,0.859,9.71,22.11
batch_test_4369,0.5924535504575147,1.972,1.348,0.586,11.38,24.77
batch_test_9440,0.5924235902279112,2.12,1.415,0.907,8.83,22.69
batch_test_9514,0.5924208695696652,1.778,1.256,0.611,6.53,18.97
batch_test_3723,0.5924098759286617,1.845,1.178,0.739,9.41,22.15
batch_test_5338,0.5924024966028902,1.894,1.308,0.65,9.21,18.92
batch_test_1222,0.5923994960062509,1.88,1.371,0.789,10.3,24.9
batch_test_2209,0.592398403808811,2.081,1.33,0.835,8.99,20.89
batch_test_289,0.5923963716834989,1.845,1.236,0.784,8.91,22.24
batch_test_6696,0.5923924423731562,1.842,1.054,0.7,8.44,22.26
batch_test_428,0.5923763747862716,1.891,1.289,0.818,8.93,21.04
batch_test_704,0.5923710000097608,1.987,1.336,0.794,9.04,19.1
batch_test_4792,0.5923640178539044,1.948,1.287,0.84,7.32,20.31
batch_test_8368,0.5923616501361174,1.925,1.183,0.691,8.07,19.88
batch_test_3965,0.5923331819791107,1.836,1.234,0.801,8.9,21.65
batch_test_410,0.592313496821369,1.67,1.216,0.769,10.86,23.51
batch_test_2430,0.592302691276475,2.005,1.296,0.74,8.02,20.3
batch_test_2476,0.5923004587312984,1.993,1.251,0.753,12.02,22.43
batch_test_4578,0.5922999530730211,2.398,1.481,0.66,9.47,24.0
batch_test_2871,0.5922905788138019,1.685,1.259,0.748,7.31,17.79
batch_test_1616,0.5922768441197829,2.142,1.567,0.806,8.97,24.22
batch_test_527,0.5922669107046813,2.09,1.47,0.879,7.63,21.48
batch_test_1982,0.592265794470678,1.757,1.268,0.807,7.39,22.55
batch_test_1022,0.5922579656292181,1.812,1.268,0.735,8.15,20.69
batch_test_134,0.5922400588032135,1.935,1.196,0.749,8.19,19.09
batch_test_6172,0.5922185086544716,1.9,1.325,0.709,8.64,19.68
batch_test_352,0.5922172093956258,1.565,1.174,0.709,11.78,23.79
batch_test_816,0.5922106814032082,1.931,1.318,0.87,9.0,21.32
batch_test_1468,0.5922058606351147,1.767,1.208,0.761,9.54,22.53
batch_test_9006,0.5921900717384005,2.113,1.416,0.858,11.73,22.78
batch_test_4115,0.5921781880254746,1.723,1.204,0.819,11.26,29.26
batch_test_8316,0.5921771871548447,1.785,1.294,0.79,7.88,19.41
batch_test_3416,0.5921700239500706,1.869,1.295,0.726,8.57,21.15
batch_test_2944,0.5921594591404423,1.844,1.275,0.754,9.72,23.7
batch_test_8526,0.5921505797053701,1.913,1.385,0.805,12.14,32.2
batch_test_7764,0.5921296227561803,2.166,1.355,0.543,11.1,22.92
batch_test_5134,0.5921200690026059,1.886,1.283,0.704,13.98,42.93
batch_test_7803,0.5921098659302583,1.873,1.245,0.69,9.93,21.37
batch_test_597,0.5921017414214347,1.793,1.244,0.815,10.03,23.36
batch_test_6768,0.5921007040905985,1.98,1.295,0.798,9.12,20.65
batch_test_7295,0.5920878261029427,1.675,1.255,0.737,8.78,21.55
batch_test_3225,0.5920799331125925,1.892,1.252,0.795,7.68,20.01
batch_test_1652,0.5920677330140676,1.963,1.383,0.809,8.66,19.95
batch_test_6190,0.5920552523491164,1.956,1.372,0.76,10.12,26.95
batch_test_7758,0.5920499562364231,1.965,1.459,0.764,11.54,23.85
batch_test_6500,0.5920328427082029,1.892,1.3,0.852,9.4,22.23
batch_test_3519,0.592022924702644,2.002,1.335,0.805,8.14,20.62
batch_test_6157,0.5920126363289442,1.982,1.411,0.835,8.6,21.69
batch_test_7815,0.5920118592302591,1.824,1.295,0.802,8.54,22.69
batch_test_5373,0.592008471659232,2.373,1.59,0.841,9.88,22.75
batch_test_5994,0.59199897075226,1.943,1.275,0.804,8.39,19.66
batch_test_7234,0.5919801023989488,1.963,1.321,0.868,8.45,23.95
batch_test_1835,0.5919782116154982,1.772,1.267,0.797,9.99,23.73
batch_test_4595,0.5919656943724668,1.974,1.301,0.776,6.66,14.19
batch_test_7046,0.591963283309796,1.954,1.363,0.827,9.91,21.01
batch_test_8509,0.5919584222520251,1.977,1.372,0.749,11.1,22.89
batch_test_9446,0.5919388696989554,2.307,1.534,0.745,10.81,21.69
batch_test_6968,0.5919386346190857,1.821,1.317,0.805,10.08,24.0
batch_test_8869,0.5919116642867888,2.049,1.342,0.812,9.78,23.42
batch_test_5702,0.5919038819652044,1.854,1.307,0.849,9.89,25.32
batch_test_5042,0.5919004881300185,1.851,1.307,0.826,8.8,22.4
batch_test_4806,0.5918905292661867,1.957,1.256,0.852,8.28,23.45
batch_test_1943,0.5918625964606989,1.95,1.373,0.789,8.93,23.43
batch_test_7352,0.5918027392276377,1.903,1.358,0.857,9.45,24.0
batch_test_7670,0.5917942441576766,2.094,1.37,0.82,6.22,21.38
batch_test_7785,0.5917862530407902,1.928,1.337,0.846,9.47,30.74
batch_test_5120,0.5917803940901248,2.191,1.524,0.813,9.68,34.46
batch_test_9485,0.591734229040658,1.767,1.199,0.648,4.66,19.35
batch_test_406,0.591727389430161,1.459,1.095,0.774,9.69,23.14
batch_test_2908,0.5917207801694937,1.874,1.324,0.801,10.02,23.04
batch_test_1645,0.5917164097972295,1.775,1.184,0.754,10.3,22.13
batch_test_367,0.5917152621647319,1.903,1.263,0.742,9.77,23.34
batch_test_9567,0.5917028227813149,1.865,1.196,0.738,12.76,27.62
batch_test_9124,0.5917007232853435,1.756,1.216,0.742,8.84,21.34
batch_test_3873,0.5916899240629334,1.701,1.234,0.692,11.08,20.61
batch_test_8825,0.591670520095073,2.409,1.448,0.742,7.31,22.19
batch_test_4700,0.5916662795410746,1.879,1.362,0.817,8.56,20.69
batch_test_9850,0.5916658450889849,1.904,1.273,0.818,8.64,21.01
batch_test_7059,0.5916652976796223,2.139,1.294,0.775,8.8,20.71
batch_test_9745,0.5916477127028072,1.652,1.232,0.662,11.89,22.99
batch_test_6618,0.5916373390993133,1.787,1.292,0.774,9.48,22.97
batch_test_5532,0.5916150564158811,1.937,1.317,0.83,8.87,23.3
batch_test_4866,0.5916104746329366,2.044,1.181,0.754,8.27,22.25
batch_test_4023,0.5915935276187047,1.825,1.203,0.704,9.15,25.16
batch_test_873,0.5915788480037222,1.977,1.369,0.855,7.82,21.44
batch_test_2878,0.5915781279955388,2.027,1.372,0.804,7.94,22.8
batch_test_5233,0.591574303173658,2.079,1.3,0.736,9.8,20.91
batch_test_7770,0.5915666078891463,1.524,1.143,0.655,9.21,19.22
batch_test_399,0.591528547696911,1.716,1.278,0.803,10.36,24.86
batch_test_4261,0.5915097613205692,1.492,1.096,0.611,8.63,23.5
batch_test_4553,0.5914990313416766,2.076,1.311,0.737,8.22,22.24
batch_test_9079,0.5914939314432088,2.014,1.365,0.82,8.97,21.61
batch_test_3917,0.5914549547326701,1.595,1.175,0.749,11.2,25.94
batch_test_1341,0.5914435505346022,1.551,1.13,0.71,10.08,22.3
batch_test_6636,0.5914334797895298,1.881,1.278,0.785,9.56,21.78
batch_test_5696,0.5914260770478603,1.982,1.312,0.723,7.73,20.36
batch_test_3312,0.5914203792245795,2.184,1.349,0.837,8.52,25.66
batch_test_4857,0.5914136426405506,1.94,1.249,0.703,9.43,22.2
batch_test_3615,0.5913894132405167,2.0,1.409,0.79,7.08,20.91
batch_test_2251,0.5913671814520476,1.648,1.191,0.73,9.21,22.02
batch_test_1084,0.5913662725024252,1.894,1.234,0.775,8.18,21.32
batch_test_2998,0.591359073987775,1.897,1.202,0.683,8.98,18.65
batch_test_3667,0.5913394459451711,1.989,1.365,0.763,9.75,21.0
batch_test_3239,0.5913358055810743,1.753,1.308,0.77,9.24,21.46
batch_test_5829,0.5913129160705329,2.046,1.243,0.771,7.94,21.48
batch_test_014,0.5913059180426483,1.729,1.205,0.697,9.19,19.82
batch_test_7476,0.591286746993878,1.969,1.374,0.835,8.29,23.96
batch_test_2851,0.5912832623033331,1.902,1.284,0.803,9.0,24.92
batch_test_4958,0.5912463892014586,1.963,1.379,0.826,8.26,20.29
batch_test_5033,0.5912344593316684,1.989,1.348,0.695,8.33,20.32
batch_test_8645,0.5912318836688502,1.748,1.23,0.76,8.37,24.0
batch_test_7582,0.5912281871773952,2.319,1.459,0.817,8.27,17.06
batch_test_3754,0.5912118837329495,2.138,1.354,0.76,9.9,25.71
batch_test_8691,0.5911732434760762,1.734,1.339,0.749,11.28,24.62
batch_test_6546,0.5911597068559366,1.892,1.319,0.791,8.58,19.18
batch_test_2054,0.5911560934866874,1.86,1.3,0.74,8.6,18.04
batch_test_3835,0.5911558324540699,1.73,1.234,0.698,12.03,25.85
batch_test_4925,0.5911538740319937,1.917,1.367,0.816,10.84,25.28
batch_test_7628,0.5911455654454225,1.996,1.408,0.842,8.9,22.39
batch_test_916,0.5911387896161112,1.709,1.157,0.838,9.35,22.33
batch_test_5602,0.5911275276058577,2.161,1.394,0.812,8.29,19.35
batch_test_2668,0.5911267066671819,1.844,1.191,0.74,12.23,25.99
batch_test_5005,0.5911206179849007,1.992,1.497,0.868,7.82,23.65
batch_test_8653,0.5910893433272965,1.853,1.314,0.777,10.29,22.94
batch_test_7339,0.5910857616958815,2.065,1.345,0.686,10.92,21.56
batch_test_5209,0.5910767538266505,1.798,1.287,0.758,8.67,19.63
batch_test_9361,0.5910733838312373,1.842,1.278,0.858,8.59,24.93
batch_test_5767,0.591048829386864,1.919,1.331,0.832,8.37,22.01
batch_test_3556,0.5910348247447688,1.953,1.257,0.877,8.84,20.21
batch_test_5705,0.5910329084720232,2.063,1.329,0.811,8.19,23.1
batch_test_8632,0.5910317673719243,1.912,1.296,0.831,8.51,19.69
batch_test_1045,0.5910307797405461,2.132,1.351,0.694,10.72,22.91
batch_test_6378,0.5909820631525344,1.904,1.283,0.773,8.44,22.82
batch_test_2275,0.5909599395123978,1.985,1.299,0.769,10.45,21.23
batch_test_6516,0.590957930752028,1.587,1.063,0.778,9.94,22.46
batch_test_641,0.5909557222841204,1.984,1.38,0.8,13.37,24.69
batch_test_5296,0.5909499437184124,1.794,1.281,0.704,11.55,23.87
batch_test_3666,0.59094031439279,2.068,1.267,0.81,8.33,22.76
batch_test_1993,0.5909367701925503,1.785,1.339,0.695,12.27,25.1
batch_test_8608,0.5909151631489153,2.105,1.272,0.789,9.18,22.83
batch_test_5839,0.5909117893804522,1.963,1.304,0.76,9.66,22.89
batch_test_2995,0.5909103351734836,1.975,1.357,0.813,11.08,25.23
batch_test_1966,0.5909088468203336,1.846,1.307,0.777,8.26,20.58
batch_test_636,0.5908911279657721,2.12,1.401,0.824,9.27,22.76
batch_test_6904,0.5908827614005744,1.734,1.219,0.691,7.31,20.65
batch_test_246,0.590871679223497,1.83,1.239,0.814,8.94,21.6
batch_test_2981,0.5908556751225769,1.859,1.318,0.769,8.76,21.53
batch_test_2693,0.5908512243394756,1.732,1.201,0.717,9.29,22.45
batch_test_3234,0.5908505789059312,1.726,1.194,0.785,7.85,20.36
batch_test_6899,0.5908242244895638,1.926,1.34,0.838,6.87,15.05
batch_test_4546,0.5908166331622432,2.216,1.17,0.662,9.78,22.03
batch_test_4545,0.5908071440755176,1.794,1.266,0.725,10.84,25.97
batch_test_1269,0.5907994959766595,2.287,1.518,0.8,7.68,19.81
batch_test_1748,0.5907982964541947,1.971,1.345,0.708,10.63,24.44
batch_test_6049,0.5907774208543967,1.926,1.327,0.824,10.16,26.08
batch_test_5864,0.5907724941230847,1.812,1.24,0.727,11.01,22.68
batch_test_7948,0.5907623832008013,2.246,1.383,0.803,7.36,15.4
batch_test_737,0.5907599235351004,1.916,1.334,0.797,9.23,23.83
batch_test_7853,0.5907469889255059,1.744,1.21,0.726,7.76,20.6
batch_test_5699,0.5907323605543211,1.819,1.267,0.778,8.59,23.77
batch_test_3880,0.5907245701299421,1.904,1.313,0.858,9.4,23.55
batch_test_1119,0.5907183399521851,1.849,1.268,0.828,8.54,23.06
batch_test_7290,0.5907160826387108,1.796,1.291,0.802,8.14,22.61
batch_test_1080,0.5907056639478085,2.184,1.41,0.868,9.62,23.24
batch_test_5697,0.5906871333793784,1.778,1.218,0.771,10.37,23.17
batch_test_5214,0.5906482484213109,1.758,1.231,0.776,8.71,21.54
batch_test_8723,0.5906461195192061,1.803,1.232,0.617,8.93,20.7
batch_test_5021,0.5906273620438268,1.615,1.222,0.687,10.41,25.09
batch_test_8332,0.5906270269503121,1.729,1.295,0.737,10.1,22.73
batch_test_206,0.5906029766445003,2.113,1.394,0.737,10.05,19.18
batch_test_362,0.5905818471711711,2.157,1.358,0.824,8.18,22.43
batch_test_5088,0.5905640339950097,1.913,1.334,0.807,11.91,21.9
batch_test_9776,0.5905515129960016,1.94,1.287,0.78,8.57,23.11
batch_test_2772,0.5905353205500306,2.164,1.442,0.878,11.75,29.42
batch_test_8567,0.5905338849546761,1.862,1.338,0.74,8.87,22.1
batch_test_3547,0.5905226381828632,1.851,1.177,0.818,8.94,20.94
batch_test_1660,0.59051973939139,2.0,1.279,0.755,8.54,22.75
batch_test_4954,0.5905064302053286,1.799,1.218,0.759,6.2,16.16
batch_test_6900,0.5904766386840363,2.069,1.37,0.75,9.59,22.49
batch_test_7021,0.5904598608602682,1.882,1.29,0.792,9.23,22.92
batch_test_6765,0.5904514040016918,1.767,1.26,0.736,9.61,20.35
batch_test_7137,0.5904429245770119,1.917,1.236,0.812,9.08,21.91
batch_test_8142,0.5904305208113595,2.234,1.447,0.859,9.22,26.22
batch_test_477,0.5904255310388699,1.829,1.236,0.712,8.81,19.89
batch_test_6568,0.590414184641146,1.961,1.296,0.754,9.86,21.1
batch_test_9787,0.5904116843775857,1.869,1.26,0.702,10.5,25.04
batch_test_7457,0.5904102696918011,2.006,1.311,0.767,9.42,21.6
batch_test_1407,0.590409959592518,1.827,1.324,0.803,10.38,27.13
batch_test_6311,0.5904036270452226,2.009,1.31,0.85,9.85,21.56
batch_test_3951,0.5904016163020047,1.805,1.29,0.712,10.59,22.21
batch_test_4894,0.5903880888051715,1.693,1.198,0.864,7.81,19.95
batch_test_4384,0.5903742083459192,1.874,1.336,0.778,9.18,20.97
batch_test_6468,0.5903674283471116,1.805,1.229,0.742,9.92,22.5
batch_test_1583,0.5903638013670293,1.858,1.321,0.706,10.08,22.81
batch_test_6044,0.5903611713273094,1.991,1.303,0.691,10.36,23.68
batch_test_7424,0.5903551785733667,1.823,1.265,0.745,9.87,20.31
batch_test_6061,0.590353644464114,1.696,1.241,0.798,8.99,21.55
batch_test_1266,0.5903535193635056,1.903,1.338,0.787,8.86,20.06
batch_test_2210,0.5903228803778013,2.375,1.532,0.87,10.21,22.9
batch_test_4503,0.5903142601033221,1.79,1.258,0.769,8.86,21.21
batch_test_6489,0.5903082700952903,1.869,1.23,0.877,9.57,21.66
batch_test_2075,0.5903072668492835,1.96,1.338,0.783,10.66,22.8
batch_test_1416,0.5903027140516389,1.86,1.26,0.763,8.0,21.92
batch_test_3600,0.5902991219585578,1.958,1.327,0.833,10.0,22.76
batch_test_147,0.5902808170623188,2.336,1.412,0.749,8.91,20.42
batch_test_1482,0.5902773710369953,1.895,1.313,0.803,7.3,22.83
batch_test_9228,0.5902729030686817,1.91,1.332,0.849,10.73,24.95
batch_test_6621,0.5902703430757787,1.632,1.147,0.769,9.73,21.23
batch_test_2492,0.5902641291923149,2.032,1.461,0.704,7.06,24.03
batch_test_880,0.5902521677099951,1.833,1.255,0.773,7.55,20.86
batch_test_3263,0.590213532039108,1.927,1.258,0.633,8.57,21.97
batch_test_3421,0.5902128823055337,1.657,1.16,0.757,12.28,30.14
batch_test_714,0.590208721810166,1.8,1.317,0.845,9.09,30.91
batch_test_7250,0.5901838128969713,2.211,1.487,0.79,8.38,18.9
batch_test_7266,0.5901828986867038,1.91,1.291,0.819,8.43,23.26
batch_test_2364,0.5901608551604587,1.964,1.37,0.834,9.12,22.94
batch_test_9339,0.590158648851211,1.645,1.153,0.717,7.64,17.79
batch_test_2087,0.5901527987858319,2.058,1.356,0.799,8.53,18.41
batch_test_3669,0.5901506886080246,1.954,1.384,0.68,8.92,23.68
batch_test_2090,0.5901452226875042,2.011,1.375,0.793,6.78,22.19
batch_test_6435,0.5901312383064771,1.917,1.349,0.761,10.42,22.66
batch_test_148,0.5901291302442749,2.069,1.259,0.679,8.02,19.28
batch_test_9547,0.5901257595567899,1.78,1.21,0.814,9.91,23.73
batch_test_1950,0.5901073334742535,1.79,1.305,0.74,10.49,25.41
batch_test_5693,0.5900903450852396,1.766,1.334,0.702,12.63,37.42
batch_test_156,0.5900832049663938,1.816,1.177,0.738,8.49,22.99
batch_test_062,0.5900758555620386,1.979,1.357,0.843,8.37,22.28
batch_test_6008,0.5900703098886982,1.999,1.365,0.876,8.22,22.15
batch_test_2426,0.5900698428446874,1.879,1.311,0.847,9.69,22.47
batch_test_9773,0.5900660629791619,1.816,1.283,0.796,7.68,18.58
batch_test_7374,0.5900555500068204,1.946,1.339,0.8,8.63,17.97
batch_test_9150,0.5900478250202827,1.911,1.426,0.772,9.86,30.51
batch_test_3560,0.5900425346181131,2.092,1.336,0.758,6.98,20.52
batch_test_5077,0.5900329942196794,1.883,1.348,0.835,9.91,20.99
batch_test_9896,0.5900207123030767,2.027,1.459,0.682,11.38,25.97
batch_test_9796,0.5900069867823223,1.894,1.371,0.858,8.52,22.68
batch_test_1116,0.5899899842701053,1.831,1.257,0.873,8.4,21.53
batch_test_7077,0.5899729377093145,1.973,1.338,0.847,8.5,22.34
batch_test_196,0.5899629417773288,2.213,1.464,0.838,9.07,22.12
batch_test_8362,0.589955903517712,1.724,1.182,0.793,9.59,22.33
batch_test_8230,0.5899448438292184,2.021,1.316,0.732,8.97,21.58
batch_test_7839,0.5899427518702853,1.679,1.222,0.716,7.57,19.65
batch_test_2361,0.5899372196495319,1.639,1.252,0.723,10.05,23.27
batch_test_7163,0.589929945205595,1.606,1.179,0.775,9.1,21.87
batch_test_4039,0.5899284738378033,1.821,1.263,0.72,8.71,19.8
batch_test_9477,0.589925084746183,1.914,1.375,0.866,8.51,22.87
batch_test_4156,0.5899048687711601,1.887,1.331,0.731,9.48,23.95
batch_test_4704,0.5898801516732554,2.114,1.422,0.811,8.82,19.36
batch_test_9028,0.5898792075566519,2.1,1.231,0.796,9.13,22.52
