Run_ID,Performance_Score,Gauss_PESQ_NB,Gauss_PESQ_WB,Gauss_STOI,Gauss_SINR,Gauss_SIR
batch_test_8957,0.6754694684871346,2.105,1.411,0.773,7.93,16.79
batch_test_6749,0.675419828860177,1.987,1.339,0.76,9.11,17.57
batch_test_3774,0.6753694238451702,2.102,1.44,0.813,9.66,15.62
batch_test_8330,0.6753052724387758,2.214,1.56,0.79,8.71,20.77
batch_test_812,0.6753000650353695,2.016,1.495,0.844,11.31,34.7
batch_test_9441,0.6752908459438846,2.11,1.505,0.628,9.11,20.7
batch_test_2571,0.6752327197613464,2.065,1.575,0.757,9.51,17.86
batch_test_835,0.6751256004405871,1.831,1.434,0.711,9.68,17.64
batch_test_4165,0.6750241644127142,2.218,1.502,0.816,13.51,24.51
batch_test_2621,0.6749643081164994,2.324,1.613,0.704,14.6,33.72
batch_test_7730,0.6749340336186435,1.998,1.416,0.814,10.95,24.52
batch_test_8472,0.6748693179858493,1.936,1.358,0.814,8.86,16.55
batch_test_847,0.6747233638361997,1.981,1.423,0.764,12.57,35.05
batch_test_3290,0.6746584677268239,2.122,1.462,0.767,9.14,17.7
batch_test_8839,0.6745462675432765,1.959,1.473,0.594,14.52,35.34
batch_test_1278,0.6744226313357399,2.268,1.622,0.849,11.3,31.8
batch_test_016,0.674246865581085,2.246,1.473,0.891,9.48,35.73
batch_test_7051,0.674198915628086,2.08,1.349,0.726,8.12,15.78
batch_test_9737,0.6741875936241356,1.876,1.321,0.715,9.96,17.5
batch_test_228,0.6741556914867863,2.181,1.555,0.822,10.7,18.92
batch_test_7710,0.674062108580832,2.016,1.413,0.61,8.93,17.32
batch_test_5092,0.6740020954332998,2.095,1.456,0.711,8.54,15.34
batch_test_8742,0.6739909196030127,2.003,1.33,0.693,7.93,17.37
batch_test_570,0.6739376171287377,2.106,1.528,0.827,13.98,56.55
batch_test_7014,0.6737972600683227,1.822,1.33,0.734,10.4,17.87
batch_test_1568,0.6737281678718254,2.269,1.502,0.816,12.01,37.62
batch_test_2005,0.6736094840143877,2.071,1.455,0.738,8.2,16.06
batch_test_5049,0.673599349472665,2.367,1.475,0.802,8.39,24.09
batch_test_3227,0.6735770945897022,1.998,1.419,0.615,10.64,18.84
batch_test_6110,0.6735061249369507,2.278,1.488,0.675,12.43,25.06
batch_test_8322,0.6734721043481184,2.175,1.527,0.872,13.04,58.29
batch_test_814,0.6734633534661585,1.91,1.346,0.65,12.24,20.08
batch_test_6812,0.6734574413875408,2.306,1.395,0.805,6.99,16.12
batch_test_6903,0.6734346285507226,1.858,1.322,0.7,7.29,16.07
batch_test_6501,0.6733489009499174,2.573,1.627,0.862,11.56,45.76
batch_test_4795,0.6733209561546204,2.253,1.573,0.741,13.72,67.63
batch_test_6326,0.673257809369649,1.912,1.451,0.772,9.83,19.11
batch_test_2215,0.6732455705240756,2.017,1.436,0.696,9.13,19.19
batch_test_9165,0.6730844474314267,2.358,1.569,0.833,9.15,18.11
batch_test_1021,0.6730595014289468,2.117,1.386,0.761,8.89,17.41
batch_test_8617,0.6729361443515222,1.766,1.24,0.74,10.6,20.44
batch_test_5623,0.6729196186516972,2.315,1.699,0.891,11.73,43.39
batch_test_5581,0.6729001539801248,2.158,1.452,0.824,12.28,34.81
batch_test_1507,0.6727141949731464,2.075,1.511,0.749,12.32,33.5
batch_test_5445,0.6725700929105417,1.912,1.401,0.833,9.39,18.18
batch_test_540,0.6724095111552556,1.816,1.347,0.673,8.28,16.27
batch_test_8927,0.6723392422580824,2.074,1.447,0.799,9.51,17.15
batch_test_706,0.6723225767410367,1.887,1.381,0.761,9.33,20.37
batch_test_4741,0.6723035144483809,2.062,1.496,0.804,9.35,22.99
batch_test_8847,0.6722667321206457,2.307,1.735,0.84,10.64,29.64
batch_test_2446,0.672161304456286,1.929,1.323,0.774,8.79,16.27
batch_test_575,0.6721425638422194,2.157,1.509,0.812,10.62,21.36
batch_test_9334,0.672139091499636,1.894,1.296,0.758,9.28,17.96
batch_test_6019,0.6721259953290264,2.002,1.333,0.78,9.3,17.99
batch_test_9271,0.672098695947819,2.084,1.446,0.708,8.97,18.62
batch_test_3038,0.6719996889189381,1.961,1.41,0.625,10.37,22.35
batch_test_4339,0.6719653794640698,1.956,1.416,0.746,11.54,31.01
batch_test_7823,0.6719000498157295,1.868,1.337,0.817,8.71,16.95
batch_test_2342,0.6718115874722834,2.116,1.382,0.697,9.63,17.86
batch_test_4235,0.6717890325158485,2.221,1.575,0.823,9.16,17.06
batch_test_4537,0.6716861226983292,1.864,1.307,0.824,9.16,18.48
batch_test_9053,0.6716754833176469,1.841,1.317,0.785,10.18,17.75
batch_test_6477,0.6716708987136111,2.114,1.582,0.802,11.34,22.8
batch_test_5307,0.6716467277493214,1.957,1.406,0.756,9.77,21.11
batch_test_5727,0.6716460226291684,2.343,1.546,0.708,12.55,35.09
batch_test_5480,0.6715512490832367,1.843,1.396,0.644,11.95,22.99
batch_test_4611,0.6715205944422286,2.175,1.452,0.743,9.22,22.28
batch_test_1625,0.6714642898475017,1.98,1.419,0.75,9.01,16.91
batch_test_7133,0.6714630174589441,2.059,1.453,0.677,8.55,17.98
batch_test_3349,0.6714512159465931,2.036,1.349,0.78,7.54,16.09
batch_test_8281,0.671327528737633,2.123,1.472,0.699,11.76,19.04
batch_test_550,0.6712964837207601,2.136,1.44,0.771,7.15,12.84
batch_test_6316,0.6712361719354462,2.536,1.775,0.729,12.15,29.89
batch_test_4706,0.6712001105817342,2.043,1.409,0.76,13.37,48.36
batch_test_760,0.6711588178599894,1.987,1.337,0.806,6.74,13.95
batch_test_607,0.6711103592784863,1.997,1.448,0.777,9.18,17.79
batch_test_2493,0.6710301957281217,2.193,1.461,0.739,11.42,24.2
batch_test_8579,0.671018491720183,2.297,1.57,0.683,7.88,15.78
batch_test_4310,0.6709968752491366,2.233,1.55,0.733,10.75,22.78
batch_test_5246,0.6709928769517242,2.086,1.517,0.847,12.27,34.57
batch_test_7472,0.6709799562068558,1.859,1.376,0.788,11.2,22.18
batch_test_3162,0.6709653062796714,1.724,1.194,0.743,9.39,17.88
batch_test_5414,0.6708079267101581,2.045,1.419,0.815,7.74,17.84
batch_test_8253,0.6706457015142977,1.967,1.302,0.721,8.08,15.34
batch_test_1293,0.6706323905359082,2.312,1.557,0.765,12.24,23.52
batch_test_4182,0.6705703441007765,1.916,1.338,0.74,9.48,17.69
batch_test_8317,0.6705622611806955,2.022,1.388,0.747,7.21,16.77
batch_test_1791,0.670513914948815,2.012,1.386,0.816,8.38,16.99
batch_test_7707,0.6704902088626448,2.177,1.53,0.82,9.18,20.58
batch_test_7817,0.6704813805212659,1.929,1.392,0.715,10.0,18.1
batch_test_5655,0.6704200626251061,2.06,1.338,0.824,8.96,15.52
batch_test_2128,0.6703902309798213,1.936,1.436,0.761,10.57,20.08
batch_test_6280,0.6703502799368514,2.164,1.524,0.798,8.33,16.65
batch_test_8086,0.6702944295529594,1.927,1.373,0.763,8.64,16.96
batch_test_1605,0.6702622334770518,2.06,1.41,0.655,11.0,20.41
batch_test_376,0.6701508078386768,2.222,1.185,0.697,8.81,16.32
batch_test_4767,0.6701339079364232,1.905,1.411,0.8,9.66,20.27
batch_test_2349,0.6701097172174837,1.938,1.271,0.655,10.14,18.82
batch_test_7791,0.670071198265974,1.855,1.321,0.807,8.65,18.83
batch_test_4318,0.6699919055472607,2.071,1.403,0.796,8.92,18.85
batch_test_9512,0.6699452893621269,2.045,1.436,0.869,11.41,34.55
batch_test_4227,0.6699406455026256,2.048,1.417,0.737,9.71,21.02
batch_test_4315,0.6699147879780252,2.061,1.293,0.73,8.11,17.38
batch_test_290,0.6698770599911616,2.11,1.422,0.72,10.32,20.57
batch_test_5348,0.6698371372283738,2.144,1.566,0.871,12.92,36.21
batch_test_8047,0.6698145319454694,1.848,1.368,0.739,9.6,16.75
batch_test_5980,0.6697093235609292,1.823,1.338,0.767,9.11,17.67
batch_test_9398,0.6696820713265563,2.17,1.433,0.739,8.85,16.55
batch_test_5123,0.6696647941035127,2.436,1.702,0.779,8.62,18.97
batch_test_2521,0.6696476649187391,1.873,1.363,0.747,8.42,15.54
batch_test_4457,0.6695510206330965,1.945,1.317,0.717,10.03,18.63
batch_test_312,0.6695332916152882,1.964,1.329,0.689,10.6,21.86
batch_test_6722,0.6693939487265138,2.269,1.602,0.791,10.24,18.04
batch_test_7171,0.669364626600559,1.95,1.425,0.749,11.42,22.42
batch_test_4891,0.6693282779776984,1.932,1.389,0.743,9.39,20.01
batch_test_8904,0.6693039385832421,2.15,1.387,0.732,8.74,18.84
batch_test_6850,0.6692799603747889,2.06,1.432,0.817,9.06,17.48
batch_test_5478,0.6691771469210482,2.057,1.331,0.777,8.77,17.96
batch_test_1604,0.6691714509152774,1.91,1.389,0.687,9.67,20.99
batch_test_8732,0.6691704375665903,2.129,1.602,0.788,10.66,21.9
batch_test_4084,0.669050792674089,2.18,1.471,0.755,8.84,18.42
batch_test_3382,0.6690493013742966,2.324,1.476,0.879,9.38,19.39
batch_test_5593,0.6690323913543367,1.881,1.27,0.683,10.43,19.79
batch_test_2120,0.6688147528023806,2.361,1.751,0.904,10.18,41.82
batch_test_6584,0.6687037896505641,1.867,1.302,0.589,12.29,34.49
batch_test_1027,0.6686747343292752,2.39,1.502,0.683,9.37,18.37
batch_test_9470,0.66855233848299,2.257,1.579,0.665,8.25,16.05
batch_test_2707,0.6685474715767484,2.031,1.403,0.75,8.7,16.63
batch_test_2298,0.6685173452349965,2.014,1.353,0.789,8.91,15.22
batch_test_4793,0.6684188912797542,1.81,1.32,0.764,10.42,20.14
batch_test_2959,0.6684108918210896,2.083,1.449,0.846,13.31,51.66
batch_test_6162,0.6683669809087615,2.025,1.49,0.813,7.53,14.91
batch_test_3696,0.6683624115939351,2.097,1.384,0.795,9.7,18.67
batch_test_8940,0.6682734241629188,2.69,1.749,0.832,12.04,18.3
batch_test_8020,0.668265976892723,2.004,1.437,0.82,10.43,19.25
batch_test_5979,0.668194434847198,2.27,1.531,0.65,5.65,11.14
batch_test_6485,0.6681594404642268,2.056,1.463,0.809,10.29,36.52
batch_test_6705,0.6681274539812337,2.225,1.43,0.716,8.32,17.86
batch_test_4890,0.6680314559448889,2.095,1.371,0.747,10.33,20.12
batch_test_5074,0.6680172023559745,2.179,1.512,0.716,8.6,17.32
batch_test_4640,0.6679978178624894,2.012,1.458,0.771,11.57,22.41
batch_test_2973,0.6679470201762094,2.235,1.597,0.864,10.71,39.54
batch_test_4970,0.6679050117594089,2.326,1.535,0.778,10.23,19.65
batch_test_4697,0.6678278768204854,2.076,1.454,0.768,9.64,19.83
batch_test_5708,0.6677997373538407,1.997,1.429,0.712,10.26,20.61
batch_test_9178,0.6677770646839749,2.09,1.409,0.711,9.78,19.56
batch_test_4851,0.6676849575548213,2.213,1.536,0.736,9.87,21.79
batch_test_5192,0.6676786460224002,1.822,1.411,0.797,10.37,22.43
batch_test_4390,0.6675190943953758,2.067,1.441,0.85,10.8,20.77
batch_test_2009,0.6674622248813847,2.143,1.472,0.763,10.75,22.27
batch_test_5463,0.6674493014838353,2.109,1.442,0.767,8.15,18.22
batch_test_8320,0.6674453264204778,2.478,1.697,0.846,9.52,18.11
batch_test_2720,0.667436092548827,2.118,1.541,0.805,13.22,43.52
batch_test_055,0.6674040112273003,2.232,1.56,0.774,9.34,23.05
batch_test_8498,0.667334022687599,1.903,1.32,0.815,10.92,18.81
batch_test_2748,0.6673162300808583,1.937,1.363,0.822,8.07,17.25
batch_test_6135,0.6673085021326821,1.971,1.253,0.659,8.87,18.45
batch_test_2876,0.6672972162802313,2.033,1.438,0.802,10.46,20.11
batch_test_135,0.6671687359008917,2.051,1.427,0.634,13.03,34.92
batch_test_1255,0.6670985941815832,1.949,1.453,0.784,9.38,16.56
batch_test_7961,0.6670525676684148,1.988,1.47,0.802,12.42,32.37
batch_test_8404,0.666991993214883,1.891,1.29,0.761,7.03,13.63
batch_test_9151,0.6668813954326518,2.041,1.421,0.815,8.12,15.57
batch_test_466,0.6667595932260412,1.858,1.425,0.783,9.5,17.29
batch_test_6690,0.6666016379606288,2.142,1.433,0.7,10.4,20.05
batch_test_3055,0.6665859494343253,1.831,1.362,0.694,17.06,41.58
batch_test_2338,0.666468982593069,2.193,1.553,0.752,11.22,29.59
batch_test_3603,0.6663888058283178,2.063,1.478,0.834,12.29,30.54
batch_test_729,0.666366751186956,2.138,1.455,0.605,9.98,16.96
batch_test_8855,0.6663339095574433,2.09,1.588,0.785,8.52,18.57
batch_test_7164,0.6663159855562627,2.096,1.486,0.759,9.85,19.54
batch_test_9971,0.6663025004897845,1.819,1.388,0.853,10.25,19.43
batch_test_7790,0.666288580193187,1.975,1.422,0.726,10.33,16.79
batch_test_4120,0.6662837483317474,2.273,1.339,0.751,8.02,16.79
batch_test_8652,0.6662836818384403,2.146,1.262,0.8,9.27,18.85
batch_test_7460,0.6662544679558255,2.25,1.395,0.697,10.98,22.5
batch_test_1892,0.6661931941890048,2.432,1.602,0.789,11.22,30.84
batch_test_6274,0.6661905591311782,2.012,1.353,0.801,10.44,17.88
batch_test_331,0.6661818082473331,1.949,1.416,0.764,10.1,20.86
batch_test_5953,0.6661749364232281,1.947,1.474,0.627,8.6,19.32
batch_test_1936,0.6660598083924142,1.754,1.275,0.812,9.16,15.28
batch_test_6232,0.666057658174745,1.91,1.307,0.717,8.15,17.98
batch_test_7488,0.6659941210761252,1.997,1.325,0.717,8.66,17.54
batch_test_114,0.6659513820898356,2.059,1.336,0.725,9.58,20.67
batch_test_1607,0.6659504856033456,2.281,1.517,0.796,12.93,41.6
batch_test_3660,0.6659386972695595,2.142,1.522,0.843,9.5,20.36
batch_test_7943,0.6659258964345489,1.853,1.295,0.735,8.62,19.46
batch_test_366,0.6658715324636338,1.966,1.339,0.632,9.54,18.02
batch_test_1410,0.6658330347137768,1.844,1.311,0.774,8.32,15.7
batch_test_1810,0.6658146484343679,1.856,1.279,0.774,9.13,17.35
batch_test_5884,0.6657802788398066,1.906,1.396,0.772,9.91,19.89
batch_test_336,0.6657314530863282,2.032,1.458,0.78,8.28,16.48
batch_test_7956,0.6657131553568831,2.001,1.46,0.78,13.96,55.97
batch_test_3507,0.6656674540526129,2.021,1.402,0.841,9.21,17.58
batch_test_5288,0.6656463683807909,1.663,1.19,0.651,10.32,21.33
batch_test_9958,0.6656240035586198,1.852,1.33,0.801,10.56,20.08
batch_test_1143,0.6655893591919225,1.962,1.349,0.736,7.24,14.71
batch_test_6612,0.6653990698687657,2.073,1.467,0.782,11.13,20.86
batch_test_483,0.6653897262652942,1.903,1.393,0.823,9.37,17.77
batch_test_8116,0.6653758751401371,1.865,1.344,0.696,8.3,18.16
batch_test_4164,0.6653718849563092,1.891,1.317,0.75,9.65,16.56
batch_test_6633,0.665276309454167,2.098,1.407,0.755,12.83,35.76
batch_test_7307,0.6652599301636737,2.04,1.474,0.789,7.58,14.33
batch_test_9978,0.6652307572976925,2.087,1.37,0.785,8.47,23.88
batch_test_8099,0.6652185582856988,2.111,1.505,0.684,8.56,17.81
batch_test_6258,0.6652184204876826,2.3,1.309,0.832,9.75,17.11
batch_test_9815,0.6651737910843317,1.629,1.12,0.613,9.04,19.4
batch_test_3398,0.6651684647834978,2.09,1.464,0.813,9.02,19.93
batch_test_6609,0.6650952337248278,2.105,1.424,0.754,9.95,20.78
batch_test_7621,0.6650723060421895,1.908,1.327,0.698,9.45,16.61
batch_test_6502,0.665019992385429,2.018,1.382,0.808,8.84,16.65
batch_test_6972,0.665017334530005,1.938,1.384,0.842,9.78,17.65
batch_test_4058,0.6649679431945633,1.955,1.382,0.785,8.6,16.54
batch_test_5289,0.6649458395238496,2.01,1.306,0.738,9.18,19.95
batch_test_7141,0.6649360311007043,2.053,1.426,0.702,9.41,17.91
batch_test_8434,0.6649119535647101,2.096,1.379,0.715,9.07,16.85
batch_test_7086,0.6649103450699572,2.081,1.504,0.811,11.25,22.69
batch_test_4321,0.6648432619947008,2.033,1.251,0.784,9.85,18.14
batch_test_382,0.6648220732369015,2.047,1.367,0.797,7.61,16.78
batch_test_5525,0.6647225220105883,2.445,1.611,0.834,8.99,18.91
batch_test_5935,0.6646477719535728,2.162,1.512,0.796,9.23,18.37
batch_test_1379,0.6646446865875766,2.053,1.366,0.753,8.65,18.91
batch_test_7332,0.6646353507545566,1.865,1.367,0.785,8.84,16.05
batch_test_9566,0.6646180239082772,2.305,1.63,0.84,9.25,19.68
batch_test_8982,0.6645542509717909,2.013,1.274,0.722,6.64,15.63
batch_test_448,0.664482872821234,2.047,1.438,0.753,8.45,16.33
batch_test_3028,0.6644535204939298,1.912,1.321,0.787,9.39,17.87
batch_test_138,0.6643835196825146,1.901,1.382,0.704,8.73,16.52
batch_test_7665,0.6643423696248626,1.906,1.376,0.784,10.39,18.54
batch_test_1360,0.6643163524444936,2.097,1.327,0.684,9.71,18.91
batch_test_9350,0.6642911336919105,1.959,1.394,0.827,8.64,18.02
batch_test_9789,0.6640757292036505,2.072,1.264,0.776,8.83,15.13
batch_test_4377,0.664061230635772,1.948,1.478,0.767,15.77,36.15
batch_test_5599,0.6640325279381901,2.351,1.603,0.808,7.94,17.84
batch_test_7057,0.6639561510872583,2.188,1.505,0.842,8.73,16.53
batch_test_2953,0.6639177520748294,2.134,1.511,0.894,13.85,59.82
batch_test_108,0.6638635003649257,2.007,1.352,0.795,7.32,15.45
batch_test_3454,0.6637846929756172,2.149,1.526,0.664,8.63,18.97
batch_test_3766,0.6637729947340076,2.187,1.406,0.83,9.92,22.67
batch_test_8768,0.6637572100711099,1.976,1.428,0.722,10.34,19.79
batch_test_1295,0.6637259784512252,1.943,1.386,0.749,8.4,16.0
batch_test_8853,0.663720407627681,1.968,1.421,0.846,9.77,20.91
batch_test_1548,0.6637197703054942,1.783,1.274,0.753,9.59,19.32
batch_test_3405,0.6637105503033874,1.856,1.298,0.661,10.02,17.65
batch_test_446,0.6636714017746901,2.059,1.42,0.74,8.74,17.25
batch_test_000,0.6636625282378091,2.169,1.51,0.765,9.72,18.86
batch_test_6042,0.6635750537314979,2.017,1.393,0.785,7.7,17.35
batch_test_473,0.6635663214927766,2.149,1.46,0.826,7.72,16.42
batch_test_6456,0.6635514879979868,1.908,1.434,0.771,10.69,21.3
batch_test_3252,0.663467554971763,2.259,1.351,0.718,7.84,17.97
batch_test_7666,0.6634215747909595,1.613,1.171,0.736,9.2,19.86
batch_test_7154,0.6634130403494891,2.244,1.595,0.882,9.85,30.65
batch_test_8618,0.6634039787201733,1.978,1.299,0.691,7.55,19.03
batch_test_2091,0.6633653811940627,2.144,1.376,0.666,8.4,16.04
batch_test_1651,0.6633094890375134,2.011,1.281,0.71,9.08,19.06
batch_test_1195,0.66330948568914,2.089,1.39,0.755,8.07,15.58
batch_test_9335,0.6632652963735005,1.85,1.296,0.731,8.9,18.19
batch_test_5787,0.6632070619881573,1.963,1.342,0.787,9.68,17.06
batch_test_8323,0.6631789944596975,2.378,1.588,0.9,12.5,36.47
batch_test_9655,0.6631612798299032,1.91,1.425,0.765,8.65,17.85
batch_test_6418,0.6631412827952122,2.176,1.383,0.823,8.65,16.11
batch_test_4358,0.663139702271445,2.049,1.428,0.766,9.99,19.77
batch_test_6129,0.6629731424843853,1.686,1.248,0.704,9.09,15.97
batch_test_8425,0.662913932627888,2.325,1.416,0.71,8.2,16.69
batch_test_5726,0.6628060776886847,1.779,1.361,0.753,9.7,19.65
batch_test_9384,0.6627771463477147,2.144,1.514,0.791,13.23,30.43
batch_test_581,0.6627714244240994,1.956,1.457,0.794,9.68,19.74
batch_test_4941,0.6627709392558919,1.85,1.25,0.685,11.47,19.83
batch_test_5465,0.6627559520092925,2.39,1.564,0.829,12.18,47.26
batch_test_6336,0.6627496009279792,2.324,1.443,0.551,8.39,19.68
batch_test_8109,0.6627246361832796,1.927,1.333,0.714,7.89,17.46
batch_test_8939,0.66271747865015,1.871,1.309,0.724,9.19,16.13
batch_test_3338,0.6626487550914839,1.961,1.375,0.721,10.11,18.63
batch_test_3125,0.6626404866562355,1.672,1.257,0.664,11.47,28.74
batch_test_1963,0.6626103722930262,2.398,1.522,0.777,11.95,20.69
batch_test_7273,0.6625785020613782,1.864,1.337,0.772,8.07,16.49
batch_test_3000,0.6625081324000306,2.164,1.456,0.753,8.14,16.49
batch_test_2674,0.6624861645637453,2.213,1.541,0.815,8.71,19.3
batch_test_9979,0.6624049447212368,2.406,1.427,0.831,9.77,16.35
batch_test_6714,0.6623904325062853,1.96,1.424,0.771,10.24,19.71
batch_test_7492,0.6623186972628099,1.882,1.338,0.747,9.33,17.63
batch_test_7902,0.662313821888539,1.785,1.315,0.777,8.78,18.43
batch_test_3815,0.6623137525775831,2.122,1.551,0.864,9.52,21.23
batch_test_8752,0.662306131066586,2.119,1.494,0.812,9.71,19.72
batch_test_6261,0.6621779012798265,1.914,1.317,0.742,8.07,14.18
batch_test_7448,0.6621541237239797,2.09,1.321,0.648,9.69,21.82
batch_test_4963,0.6621482232100712,1.869,1.058,0.605,9.57,19.34
batch_test_2660,0.6621134511357271,1.956,1.307,0.799,9.03,15.63
batch_test_954,0.6620882229017419,2.172,1.513,0.777,7.97,15.71
batch_test_479,0.6620838417472223,2.276,1.526,0.862,9.8,20.68
batch_test_512,0.6620542154961877,1.953,1.433,0.833,9.49,20.31
batch_test_7920,0.6620377172460504,1.842,1.248,0.65,10.01,18.31
batch_test_7185,0.6619352776714014,2.1,1.503,0.784,11.96,29.95
batch_test_2525,0.6619258877902399,1.914,1.332,0.735,8.31,14.23
batch_test_4056,0.6619195107015283,2.272,1.502,0.531,10.24,18.99
batch_test_5506,0.6617764451603922,2.109,1.358,0.808,9.74,24.56
batch_test_8605,0.6617604194466481,2.189,1.566,0.669,12.24,34.94
batch_test_8744,0.6617060301216067,1.975,1.36,0.708,9.08,17.0
batch_test_613,0.6616992172729937,1.983,1.251,0.762,8.34,15.88
batch_test_7300,0.6616385818605865,2.195,1.633,0.871,12.1,60.03
batch_test_2247,0.6615905078009506,2.4,1.564,0.756,9.63,19.03
batch_test_6475,0.6614270270668079,1.837,1.343,0.653,9.06,24.06
batch_test_7993,0.6613456711183809,2.185,1.506,0.822,10.61,27.27
batch_test_2154,0.6613350724507916,2.092,1.435,0.811,9.64,17.28
batch_test_375,0.661326276049993,2.518,1.608,0.847,8.26,18.65
batch_test_1412,0.6613049025896099,1.86,1.277,0.732,11.77,23.98
batch_test_1118,0.6612917683708431,2.157,1.476,0.884,10.91,52.56
batch_test_4014,0.661200873099345,1.965,1.519,0.77,10.93,23.05
batch_test_3975,0.6611522099540864,2.075,1.414,0.578,8.93,18.2
batch_test_8437,0.6611491054018721,2.269,1.655,0.783,14.24,35.88
batch_test_9829,0.6611012938813078,1.901,1.358,0.734,9.18,19.19
batch_test_8721,0.6610770862781566,2.399,1.646,0.737,9.16,17.47
batch_test_3190,0.6610458883258288,2.057,1.414,0.758,9.45,19.25
batch_test_1826,0.661030041355091,2.063,1.477,0.745,8.72,15.49
batch_test_3818,0.6609656094479385,2.175,1.523,0.808,10.87,27.59
batch_test_5444,0.6609604825855484,1.809,1.325,0.719,10.75,19.98
batch_test_2795,0.6609165761688266,2.055,1.391,0.735,9.41,17.01
batch_test_5518,0.6608934130942064,2.116,1.434,0.485,11.1,21.57
batch_test_6995,0.6608536343652147,2.019,1.445,0.851,12.91,44.98
batch_test_8887,0.6607454155958108,2.064,1.416,0.749,11.53,22.66
batch_test_3103,0.6606859043790932,2.012,1.4,0.714,9.9,17.66
batch_test_2793,0.6606447730589469,2.122,1.43,0.814,8.54,16.04
batch_test_6581,0.6606395734118521,2.084,1.479,0.779,11.81,29.1
batch_test_6864,0.660630526148869,1.979,1.394,0.773,8.51,15.04
batch_test_7452,0.660581343512688,2.032,1.465,0.795,10.5,22.73
batch_test_9652,0.6605797292120139,1.764,1.357,0.729,8.24,16.46
batch_test_4975,0.6605076206955852,2.184,1.459,0.716,8.82,17.87
batch_test_5546,0.6604697946547311,2.085,1.281,0.707,8.52,17.13
batch_test_1153,0.6604598712066581,1.927,1.199,0.658,7.84,16.8
batch_test_9300,0.6604453436054021,2.119,1.405,0.84,7.45,16.03
batch_test_7639,0.6604080352917294,1.918,1.307,0.788,8.49,18.32
batch_test_2718,0.6603659785610653,1.717,1.267,0.721,10.5,20.35
batch_test_6851,0.6603637708365886,1.832,1.345,0.806,7.8,15.66
batch_test_023,0.6603545253842031,1.751,1.252,0.793,8.36,21.87
batch_test_4135,0.6603473775266661,1.957,1.324,0.764,9.21,15.79
