Run_ID,Performance_Score,Raw_PESQ_NB,Raw_PESQ_WB,Raw_STOI,Raw_SINR,Raw_SIR
batch_test_3179,0.6356990675077778,1.964,1.437,0.746,7.59,17.86
batch_test_610,0.635697120397829,1.981,1.388,0.65,8.06,16.72
batch_test_4895,0.6356898277314323,1.842,1.32,0.763,6.95,14.8
batch_test_5379,0.6356740111836927,1.582,1.386,0.685,8.1,17.99
batch_test_4865,0.6356717158156333,1.904,1.389,0.651,5.69,12.45
batch_test_3553,0.6356712306377306,1.946,1.354,0.779,7.46,18.89
batch_test_1928,0.6356538096915352,1.912,1.451,0.752,7.35,15.67
batch_test_9410,0.6356514285949714,2.061,1.504,0.731,5.74,13.13
batch_test_3054,0.6356436858135635,1.976,1.346,0.72,6.76,14.87
batch_test_281,0.6356374354378825,1.853,1.267,0.777,7.49,18.46
batch_test_8826,0.6356322239889717,2.001,1.488,0.804,9.17,22.89
batch_test_1421,0.635611514302666,2.219,1.474,0.66,7.13,16.88
batch_test_7906,0.6356063311660973,1.724,1.332,0.635,8.46,21.51
batch_test_4409,0.6355783329354392,1.962,1.372,0.73,7.88,17.16
batch_test_6656,0.6355407311728604,1.902,1.259,0.764,7.04,18.64
batch_test_6838,0.6355257460736142,2.478,1.566,0.895,7.85,21.44
batch_test_3600,0.6355247210416827,2.052,1.419,0.808,8.85,20.3
batch_test_3329,0.6354597303648956,2.206,1.544,0.748,6.92,18.53
batch_test_1154,0.6354193558030878,2.014,1.493,0.746,6.27,16.36
batch_test_363,0.6354090563769915,1.763,1.347,0.699,7.61,16.18
batch_test_3931,0.6353839965331712,2.05,1.282,0.74,4.36,11.7
batch_test_8776,0.6353407375736857,2.037,1.439,0.705,6.13,14.38
batch_test_4539,0.6353339102011665,1.761,1.288,0.718,5.57,15.1
batch_test_4462,0.6353292215959141,1.686,1.242,0.754,5.01,15.04
batch_test_7664,0.6353229687413395,1.95,1.409,0.676,7.62,15.18
batch_test_5696,0.6353182394368044,2.027,1.269,0.713,7.93,22.76
batch_test_9019,0.6353063330356769,2.165,1.486,0.776,11.74,40.89
batch_test_4246,0.6352862634402016,1.922,1.326,0.786,6.52,16.76
batch_test_5169,0.6352544783301243,2.026,1.406,0.675,6.0,15.31
batch_test_3976,0.6352387544463961,2.084,1.33,0.632,6.55,17.4
batch_test_2366,0.6352222218450212,1.89,1.35,0.735,6.53,15.54
batch_test_3078,0.6352152076605976,1.901,1.394,0.628,7.53,16.07
batch_test_5744,0.6351850879758075,2.278,1.455,0.765,6.24,19.67
batch_test_5906,0.6351725889921288,1.793,1.303,0.677,7.56,20.59
batch_test_988,0.635170372939442,1.917,1.455,0.655,8.19,19.81
batch_test_2342,0.6351466512573563,1.922,1.377,0.639,6.29,15.24
batch_test_1110,0.6351302345860905,1.975,1.324,0.692,6.6,16.3
batch_test_9782,0.6350920413124459,1.783,1.342,0.605,8.9,19.09
batch_test_2614,0.6350780507775238,1.999,1.324,0.684,9.78,26.66
batch_test_6207,0.6350753724448587,2.389,1.574,0.708,8.56,24.31
batch_test_9703,0.6350641345151716,2.172,1.376,0.808,6.9,18.75
batch_test_9638,0.6350400889849389,1.916,1.325,0.676,7.94,17.18
batch_test_537,0.6350295343638206,1.887,1.386,0.627,5.7,15.38
batch_test_9209,0.6350281827445745,1.969,1.21,0.679,4.91,17.05
batch_test_5729,0.6350267560344851,1.971,1.345,0.792,5.91,15.32
batch_test_8021,0.6350110887975884,1.815,1.364,0.694,7.71,17.76
batch_test_7888,0.6350064242139241,2.013,1.365,0.644,9.07,18.77
batch_test_6577,0.634988737213673,1.94,1.439,0.667,8.17,17.76
batch_test_2674,0.6349687699542605,2.056,1.503,0.775,6.7,15.29
batch_test_8722,0.634931317073273,1.985,1.426,0.69,8.02,17.28
batch_test_7167,0.634890390042255,1.878,1.484,0.639,7.96,22.13
batch_test_4463,0.6348821833040621,1.875,1.411,0.77,7.18,16.11
batch_test_2519,0.6348773011538829,2.184,1.481,0.772,9.04,21.22
batch_test_8129,0.6348448623470516,1.903,1.336,0.681,4.81,15.39
batch_test_7279,0.6348409275558895,2.162,1.452,0.788,6.38,17.17
batch_test_9154,0.6348177223353846,1.864,1.319,0.713,7.59,19.45
batch_test_121,0.6348068490396751,1.928,1.406,0.745,7.23,22.48
batch_test_6963,0.634772661861684,1.962,1.426,0.791,6.57,18.61
batch_test_3232,0.6347659716326944,2.237,1.547,0.706,9.04,20.93
batch_test_8312,0.6347461488416717,2.269,1.506,0.681,10.53,25.17
batch_test_907,0.6347165447789742,2.066,1.261,0.744,6.14,16.98
batch_test_6126,0.6347126242828282,1.766,1.29,0.478,8.27,16.64
batch_test_3274,0.634707994719681,1.98,1.381,0.704,8.44,22.4
batch_test_2998,0.6346646548417958,1.762,1.307,0.714,6.4,13.88
batch_test_5551,0.6346475563052969,1.742,1.263,0.729,5.91,15.53
batch_test_2243,0.6346227351973658,1.831,1.401,0.714,7.79,19.37
batch_test_4433,0.6346142867613225,2.004,1.392,0.784,5.14,16.13
batch_test_3705,0.6346088435961783,1.828,1.384,0.644,7.89,17.49
batch_test_489,0.6346013285731168,1.939,1.512,0.791,10.94,28.43
batch_test_240,0.6345971010152153,2.705,1.995,0.617,9.88,19.64
batch_test_5708,0.6345828260206535,1.865,1.411,0.688,8.4,19.85
batch_test_8303,0.6345768257652646,2.066,1.416,0.746,7.6,16.1
batch_test_3339,0.6345762718602599,1.767,1.277,0.649,5.72,13.38
batch_test_9236,0.6345313200339987,1.985,1.429,0.796,7.22,17.72
batch_test_3172,0.634523210387779,2.214,1.361,0.724,8.74,20.79
batch_test_366,0.6344983339927646,1.88,1.36,0.566,7.92,17.53
batch_test_8640,0.6344727616201735,2.035,1.475,0.72,8.18,17.24
batch_test_1306,0.6344689064888239,1.859,1.283,0.7,7.26,14.62
batch_test_9827,0.6344486317186214,1.975,1.332,0.768,5.97,15.13
batch_test_8682,0.6344260152534608,2.108,1.436,0.752,12.24,32.71
batch_test_8676,0.6344066162425793,2.18,1.44,0.843,7.85,19.78
batch_test_748,0.6344046954012249,1.85,1.254,0.695,7.28,15.96
batch_test_8777,0.6344020540193801,1.423,1.097,0.542,9.39,18.78
batch_test_7447,0.6343989422042334,1.903,1.383,0.69,5.09,12.97
batch_test_2828,0.6343941547631291,1.847,1.336,0.685,6.16,15.93
batch_test_9392,0.6343807085946495,1.832,1.338,0.734,7.63,19.02
batch_test_419,0.6343794553946377,2.034,1.423,0.642,6.75,14.84
batch_test_1939,0.6342801704599567,1.93,1.397,0.701,6.75,18.49
batch_test_2753,0.6342505979920205,1.914,1.374,0.658,7.68,21.0
batch_test_8011,0.6342463739096335,2.364,1.645,0.757,9.21,20.35
batch_test_7801,0.63424432032209,2.245,1.638,0.779,7.03,16.99
batch_test_5202,0.6342396260036991,2.16,1.552,0.762,7.82,22.59
batch_test_5677,0.6342190303490542,2.259,1.444,0.746,6.96,17.84
batch_test_3928,0.6342092191965701,1.968,1.409,0.795,6.31,17.45
batch_test_9887,0.6341491017714109,2.146,1.418,0.69,10.46,30.88
batch_test_9349,0.6341233722321306,1.816,1.335,0.695,7.13,17.51
batch_test_9628,0.6341221083932767,2.085,1.384,0.808,6.44,17.29
batch_test_2128,0.634108437955738,1.838,1.417,0.68,7.96,17.69
batch_test_1023,0.634104831013665,1.921,1.375,0.756,6.08,17.12
batch_test_2301,0.6340989915473348,1.789,1.309,0.723,5.74,15.95
batch_test_2896,0.6340847245432324,2.019,1.314,0.787,6.56,21.91
batch_test_8974,0.6340788111878726,1.943,1.382,0.72,5.87,16.13
batch_test_1136,0.6339952554921009,1.894,1.364,0.652,6.56,16.63
batch_test_5337,0.6339816608997625,2.252,1.317,0.679,10.27,20.06
batch_test_4294,0.6339529822815985,1.947,1.329,0.701,5.35,12.8
batch_test_863,0.6339501262843418,1.876,1.382,0.732,6.87,16.15
batch_test_3137,0.6338994198314726,1.693,1.296,0.643,6.53,17.78
batch_test_9013,0.6338721238057751,1.952,1.315,0.745,6.22,15.59
batch_test_3634,0.6338636065021472,2.043,1.366,0.709,7.38,18.68
batch_test_5923,0.6338443455063518,1.806,1.329,0.729,8.07,21.54
batch_test_4504,0.6338406233789566,1.997,1.397,0.679,6.26,14.75
batch_test_6626,0.6338261819665452,1.912,1.368,0.665,6.39,16.24
batch_test_4065,0.6338211341061881,1.833,1.372,0.726,5.82,14.24
batch_test_3290,0.6338157213050484,1.962,1.379,0.648,7.59,18.46
batch_test_2580,0.633806281321586,2.056,1.374,0.726,6.93,16.64
batch_test_4179,0.6337878720465713,1.632,1.252,0.586,7.07,15.85
batch_test_7809,0.633777479653259,1.81,1.312,0.735,5.36,16.04
batch_test_4353,0.6337540608131779,2.138,1.487,0.566,9.71,21.66
batch_test_2931,0.6337489572005415,1.874,1.34,0.655,6.22,17.23
batch_test_8301,0.6337210461536891,1.8,1.291,0.718,6.99,16.96
batch_test_7871,0.633707070610862,2.078,1.479,0.733,5.84,14.57
batch_test_6939,0.6336951059282773,1.899,1.385,0.811,7.02,15.25
batch_test_3261,0.6336797820986992,1.911,1.331,0.728,6.25,15.04
batch_test_2055,0.6336738222794206,2.222,1.451,0.808,5.27,13.62
batch_test_1485,0.6336470374608525,1.716,1.261,0.789,6.71,17.97
batch_test_897,0.633638727706209,2.006,1.37,0.648,8.12,18.58
batch_test_3224,0.6336312397450212,1.763,1.211,0.591,9.81,19.19
batch_test_3188,0.6336105458158755,2.18,1.486,0.64,6.68,13.43
batch_test_5403,0.6335958464053181,2.326,1.445,0.826,11.74,29.16
batch_test_5100,0.6335758988714104,1.784,1.272,0.796,5.66,18.67
batch_test_7665,0.6335600474534772,1.912,1.402,0.67,8.27,18.93
batch_test_8047,0.6335316923700975,1.747,1.326,0.655,7.15,17.29
batch_test_2045,0.6335253902827889,2.0,1.206,0.745,7.1,18.88
batch_test_2233,0.6335113376029675,1.845,1.291,0.757,5.86,16.17
batch_test_6162,0.6334850193056093,1.985,1.442,0.686,5.78,13.19
batch_test_1289,0.6334601593169473,2.115,1.452,0.742,11.32,25.97
batch_test_3213,0.633432685138988,1.971,1.278,0.684,4.74,9.93
batch_test_5344,0.6334254050348115,2.165,1.449,0.732,6.79,14.54
batch_test_165,0.6333900541175765,1.967,1.318,0.649,7.37,18.85
batch_test_1897,0.6333896205559976,1.866,1.351,0.739,7.28,15.87
batch_test_6039,0.6333804019486413,1.995,1.334,0.705,6.27,18.39
batch_test_3341,0.6333714980436969,1.815,1.298,0.732,5.45,14.94
batch_test_9940,0.6333710956832417,2.101,1.206,0.748,7.21,15.69
batch_test_7002,0.6333655747833018,1.935,1.475,0.735,9.34,22.72
batch_test_2863,0.6333444784631436,1.6,1.258,0.636,8.08,18.83
batch_test_6369,0.6333380969133201,1.698,1.209,0.72,7.19,17.99
batch_test_9695,0.6333260693085238,1.892,1.372,0.779,7.66,19.69
batch_test_3463,0.6333257270164674,2.272,1.467,0.784,10.49,26.38
batch_test_9541,0.6333119920403413,1.961,1.364,0.721,7.25,16.32
batch_test_7542,0.6333100353752064,2.111,1.314,0.624,7.43,18.54
batch_test_9323,0.6333080598366622,1.948,1.395,0.76,8.15,23.36
batch_test_6312,0.6333071150101067,1.842,1.353,0.699,5.94,14.61
batch_test_4937,0.633305535299273,2.24,1.377,0.615,6.64,18.72
batch_test_7410,0.6332936652728747,1.896,1.311,0.607,8.23,20.02
batch_test_6255,0.6332909344876165,2.323,1.668,0.743,6.99,15.51
batch_test_5614,0.6332878191060469,1.954,1.459,0.727,6.23,13.52
batch_test_2177,0.6332761825028981,2.048,1.48,0.737,6.45,19.12
batch_test_6306,0.6332464037849881,2.055,1.5,0.743,8.21,16.06
batch_test_9220,0.6332458638766649,1.865,1.379,0.712,5.24,12.98
batch_test_1332,0.6332264187068392,1.984,1.409,0.747,7.84,19.91
batch_test_4595,0.6331907476207046,2.024,1.316,0.706,5.22,13.11
batch_test_3972,0.6331906641569827,1.785,1.257,0.777,5.47,16.99
batch_test_8869,0.633187833688329,2.122,1.391,0.739,6.87,14.82
batch_test_7943,0.6331856973907476,1.865,1.338,0.609,7.99,19.29
batch_test_6761,0.6331826638333904,1.883,1.373,0.738,7.93,16.62
batch_test_3473,0.6331756544273925,2.122,1.483,0.659,7.22,16.78
batch_test_9316,0.6331580195378673,1.974,1.346,0.67,7.75,20.54
batch_test_1811,0.6331574803747492,2.063,1.4,0.744,5.73,16.09
batch_test_4671,0.6331512093609286,2.097,1.45,0.661,8.59,18.43
batch_test_7642,0.633090474819344,2.379,1.543,0.814,8.56,21.01
batch_test_4818,0.6330822389092877,2.224,1.308,0.814,11.34,31.14
batch_test_5079,0.6330813712530511,1.86,1.297,0.69,6.65,15.41
batch_test_3399,0.6330708471988942,2.134,1.44,0.726,6.15,21.84
batch_test_023,0.6330374528547661,1.799,1.234,0.708,6.98,21.31
batch_test_1887,0.6330333905487245,1.994,1.426,0.687,6.29,14.5
batch_test_8068,0.6330240171181154,2.166,1.552,0.702,9.75,23.22
batch_test_8355,0.6330180458090967,1.896,1.34,0.619,6.46,16.06
batch_test_6156,0.6329812406548533,2.027,1.369,0.687,6.22,15.43
batch_test_4535,0.6329808127740575,2.3,1.497,0.788,6.91,16.94
batch_test_1316,0.6329416088882965,1.776,1.308,0.683,6.09,13.82
batch_test_7960,0.6329302322063796,2.254,1.476,0.737,6.36,18.96
batch_test_7595,0.632927969987546,1.779,1.329,0.695,6.61,20.58
batch_test_2066,0.6328919824508891,2.053,1.402,0.674,7.48,19.08
batch_test_715,0.6328883712460259,1.93,1.359,0.722,6.21,17.9
batch_test_1937,0.6328850073211205,2.568,1.643,0.85,6.13,12.78
batch_test_1475,0.6328473686704005,2.053,1.369,0.679,7.26,18.96
batch_test_4372,0.6328382364295144,1.91,1.368,0.647,7.54,17.21
batch_test_4079,0.6328320142364796,1.748,1.215,0.582,7.77,17.73
batch_test_4368,0.6328309707482919,2.035,1.48,0.719,6.69,18.79
batch_test_9582,0.6328211538043553,2.292,1.468,0.832,6.68,15.54
batch_test_2988,0.6328023393988481,1.818,1.39,0.587,8.77,21.0
batch_test_2769,0.6327925310000876,1.974,1.406,0.731,6.59,15.71
batch_test_4767,0.6327783409257397,1.843,1.373,0.732,7.75,18.13
batch_test_9249,0.632776371891671,2.205,1.479,0.759,7.44,20.26
batch_test_8452,0.6327673835924692,1.983,1.273,0.715,4.29,12.43
batch_test_7637,0.6327606866187434,1.813,1.379,0.582,8.76,19.69
batch_test_6965,0.6327458442411128,1.849,1.35,0.81,8.53,23.32
batch_test_4099,0.6327349480807738,1.916,1.353,0.704,6.81,15.64
batch_test_3295,0.6327235401786526,1.864,1.358,0.644,7.05,18.27
batch_test_9624,0.6326946258914843,2.097,1.518,0.701,9.38,19.12
batch_test_2129,0.6326823580395564,2.036,1.479,0.675,7.08,17.12
batch_test_1736,0.632664410901176,2.067,1.353,0.734,6.87,18.52
batch_test_9715,0.6326315715944597,1.856,1.344,0.763,8.29,17.39
batch_test_3067,0.6326232441431249,1.976,1.376,0.634,7.23,18.69
batch_test_4974,0.6326135612513877,1.706,1.195,0.692,7.85,21.78
batch_test_7940,0.6326036200919117,1.956,1.43,0.721,5.39,17.38
batch_test_5098,0.6325839823606304,2.039,1.289,0.703,6.24,15.48
batch_test_3228,0.6325407429464646,1.667,1.265,0.668,7.44,17.19
batch_test_5041,0.6325143991740512,1.944,1.477,0.676,12.2,38.08
batch_test_3411,0.6325005315789625,1.778,1.342,0.667,7.78,17.94
batch_test_9651,0.6324950113654669,1.921,1.29,0.674,8.71,20.25
batch_test_8566,0.6324940084298467,1.858,1.318,0.574,6.36,14.52
batch_test_5910,0.6324848373185293,1.449,1.153,0.625,9.14,19.25
batch_test_6760,0.6324802011170033,1.893,1.308,0.776,6.06,18.02
batch_test_6441,0.6324770428800568,2.019,1.496,0.748,6.66,15.38
batch_test_4416,0.632467530968325,1.973,1.403,0.693,6.72,14.82
batch_test_2432,0.632463297224265,1.827,1.312,0.697,7.34,16.13
batch_test_402,0.6324346715446162,2.146,1.423,0.712,6.76,17.18
batch_test_8619,0.6323863594502195,1.872,1.334,0.679,6.4,16.48
batch_test_2979,0.6323774284845232,2.283,1.46,0.801,8.21,18.92
batch_test_8136,0.6323633540295598,1.842,1.232,0.746,8.34,21.76
batch_test_313,0.6323085082137667,1.908,1.487,0.677,9.83,24.0
batch_test_7124,0.6323051440495002,1.886,1.341,0.685,6.21,17.84
batch_test_8497,0.632289619220825,1.996,1.442,0.706,6.74,15.56
batch_test_8791,0.632280125155898,2.09,1.376,0.654,7.49,19.4
batch_test_7401,0.6322619240935587,1.846,1.278,0.76,6.6,16.95
batch_test_2193,0.6322421831693821,2.0,1.365,0.739,7.11,17.26
batch_test_8116,0.6322371203931032,1.836,1.334,0.633,6.2,19.57
batch_test_027,0.6321955841850405,1.938,1.404,0.701,7.65,17.58
batch_test_2652,0.6321686669636236,1.848,1.318,0.577,7.03,18.86
batch_test_5178,0.6321592822274968,2.229,1.561,0.809,7.46,18.74
batch_test_5703,0.6321556836892025,2.065,1.44,0.685,8.37,16.68
batch_test_1929,0.6321545776273839,2.25,1.658,0.781,7.82,17.32
batch_test_6385,0.632145469706906,1.974,1.317,0.739,6.21,17.78
batch_test_4068,0.6321250049007452,1.9,1.395,0.692,5.58,12.97
batch_test_6280,0.6321243814351657,2.093,1.417,0.718,7.56,16.93
batch_test_3578,0.6321122408429445,1.875,1.355,0.726,6.77,16.37
batch_test_4343,0.6321120534676974,1.96,1.39,0.729,6.91,15.05
batch_test_145,0.6321071002360266,2.014,1.285,0.781,4.0,16.41
batch_test_3571,0.6320919688092196,2.033,1.408,0.733,5.47,15.26
batch_test_4582,0.6320902140959618,1.831,1.311,0.717,5.59,15.73
batch_test_3817,0.6320773842643462,1.843,1.381,0.631,6.44,14.93
batch_test_1457,0.6320598556061402,1.866,1.432,0.627,8.04,21.28
batch_test_9749,0.6320559135035785,2.399,1.623,0.721,8.87,20.9
batch_test_5760,0.6320527387204726,2.024,1.298,0.665,8.98,18.57
batch_test_6373,0.6319912307325752,2.186,1.284,0.731,6.16,13.81
batch_test_4594,0.6319801495000941,1.693,1.228,0.753,6.52,16.99
batch_test_4214,0.6319779984159523,1.919,1.353,0.711,6.06,16.24
batch_test_6562,0.6319710484451649,1.856,1.351,0.737,6.71,16.02
batch_test_2577,0.6319601612318827,1.78,1.317,0.703,7.96,20.88
batch_test_220,0.6319395756228536,2.357,1.479,0.776,6.57,15.95
batch_test_2453,0.6319391258898965,1.866,1.375,0.675,8.42,17.51
batch_test_8360,0.6319343113086209,2.148,1.421,0.816,10.2,34.79
batch_test_7193,0.6319292847485237,2.085,1.489,0.761,5.05,15.04
batch_test_3144,0.6319208476984425,1.944,1.233,0.727,4.91,14.02
batch_test_252,0.6319194251630973,1.94,1.403,0.704,7.9,17.77
batch_test_4773,0.6319109138044505,1.605,1.221,0.664,6.82,17.28
batch_test_8495,0.6319036358631536,2.033,1.423,0.664,6.39,16.03
batch_test_7571,0.6318715798417454,1.763,1.274,0.722,6.93,20.17
batch_test_7400,0.631864320243537,2.136,1.462,0.703,7.61,17.37
batch_test_2137,0.6318440906976738,1.853,1.369,0.672,5.86,15.18
batch_test_6554,0.6318373314758114,2.123,1.53,0.664,7.59,15.87
batch_test_3433,0.6318073267843815,1.909,1.33,0.767,6.39,17.2
batch_test_6947,0.6317991341481106,1.995,1.369,0.756,6.33,14.16
batch_test_1501,0.6317160721008036,2.077,1.365,0.678,10.63,29.71
batch_test_1356,0.6317149062659959,1.8,1.344,0.669,7.4,17.45
batch_test_4965,0.631671515069333,1.802,1.302,0.753,4.84,15.08
batch_test_8743,0.6316681806285094,1.893,1.35,0.703,7.59,18.5
batch_test_9264,0.6316475138780728,2.455,1.711,0.735,8.46,16.95
batch_test_368,0.6316310552032695,1.663,1.226,0.684,7.41,15.53
batch_test_7333,0.6316249178434346,2.058,1.411,0.685,6.43,16.66
batch_test_6695,0.6316079020667502,2.225,1.408,0.748,7.12,17.98
batch_test_7891,0.631594905480026,1.944,1.384,0.74,5.85,13.95
batch_test_7137,0.6315893214595594,1.908,1.278,0.749,6.3,15.4
batch_test_4087,0.6315737386352541,1.746,1.144,0.672,4.03,11.32
batch_test_1832,0.6315600014667385,1.85,1.281,0.702,7.52,19.6
batch_test_9753,0.6315456010867766,1.964,1.435,0.724,5.97,17.61
batch_test_2799,0.6315230903355258,1.705,1.261,0.708,7.3,16.02
batch_test_453,0.6314839631335487,2.085,1.404,0.646,7.71,19.09
batch_test_490,0.6314565999576152,1.71,1.297,0.653,7.99,16.86
batch_test_062,0.63144794287644,2.024,1.404,0.776,6.04,16.65
batch_test_6229,0.6314300802787514,1.598,1.187,0.651,6.08,18.69
batch_test_1795,0.6314076522502916,1.926,1.319,0.719,7.03,18.99
batch_test_2886,0.6314061886337416,1.9,1.486,0.716,8.39,18.29
batch_test_5060,0.6313904341103871,1.866,1.338,0.758,5.88,16.45
batch_test_1336,0.6313724653454208,1.931,1.433,0.721,6.71,16.06
batch_test_6411,0.631339634339604,2.006,1.349,0.708,5.91,12.24
batch_test_3317,0.631334592864682,1.827,1.379,0.715,6.69,15.67
batch_test_3765,0.631325543934712,2.011,1.457,0.71,7.77,19.67
batch_test_9522,0.6313131190515827,1.813,1.307,0.682,5.85,16.65
batch_test_5716,0.631299775227768,1.986,1.496,0.72,6.46,13.9
batch_test_3506,0.6312931270546438,2.384,1.381,0.645,8.02,18.29
batch_test_1517,0.6312710375239229,1.913,1.419,0.8,6.29,15.53
batch_test_7493,0.6312663333082483,1.91,1.408,0.725,6.28,17.93
batch_test_9411,0.631265672238369,1.893,1.362,0.656,5.47,13.91
batch_test_1704,0.6312556221841471,1.969,1.459,0.651,6.14,13.69
batch_test_8490,0.631252619547269,1.704,1.265,0.687,8.02,18.7
batch_test_3719,0.6312147676033405,1.803,1.38,0.674,5.4,15.07
batch_test_6628,0.6312138332762419,2.098,1.28,0.721,12.97,28.53
batch_test_6788,0.631202821315137,2.056,1.466,0.564,6.89,15.13
batch_test_2662,0.6311916116072955,1.984,1.423,0.745,6.76,18.69
batch_test_5606,0.6311715620756169,2.24,1.637,0.763,7.65,16.98
batch_test_6926,0.6311695463074037,1.945,1.44,0.742,7.35,17.06
batch_test_8024,0.6311626061436927,1.903,1.325,0.78,6.46,20.32
batch_test_1748,0.631158960403379,1.952,1.386,0.644,9.65,20.82
batch_test_1472,0.6311455706227136,1.799,1.379,0.699,7.54,16.8
batch_test_483,0.6311416861954098,1.94,1.43,0.748,5.84,12.81
batch_test_6196,0.6311337777567275,2.008,1.373,0.693,6.4,14.55
batch_test_6942,0.6311161601444306,2.176,1.43,0.773,5.37,12.6
batch_test_3340,0.6310938922130094,2.042,1.421,0.708,6.57,18.84
batch_test_3252,0.6310846040124813,1.933,1.297,0.632,6.32,18.95
batch_test_8396,0.6310584911548238,2.02,1.428,0.675,8.14,18.31
batch_test_8306,0.6310521783851568,1.786,1.251,0.686,6.02,15.42
batch_test_5642,0.6310498760874305,2.54,1.67,0.857,9.07,21.79
batch_test_7488,0.6310486161196199,1.898,1.332,0.671,5.61,15.99
batch_test_3454,0.6310170991501046,2.152,1.48,0.645,6.46,14.58
batch_test_2728,0.6310162114883714,1.938,1.357,0.754,5.7,16.07
batch_test_3141,0.6310144785619514,2.052,1.448,0.615,7.98,18.07
batch_test_5925,0.6309874730582211,1.941,1.235,0.647,7.06,16.3
batch_test_8463,0.6309667839220753,1.767,1.306,0.582,6.32,14.72
batch_test_6895,0.6309600847359156,1.851,1.425,0.66,6.93,19.2
batch_test_6957,0.6309552143422683,1.919,1.347,0.717,6.4,16.64
batch_test_896,0.6309484645957212,1.687,1.392,0.622,6.74,14.74
batch_test_033,0.6309309178252398,1.834,1.283,0.737,5.14,14.74
batch_test_6516,0.6309246348300952,1.644,1.188,0.686,6.85,17.68
batch_test_9558,0.6309229144111494,2.277,1.516,0.783,6.65,23.08
batch_test_7578,0.6309146336604645,1.917,1.304,0.712,6.12,17.95
batch_test_9356,0.6308784824601564,2.01,1.403,0.795,6.35,16.32
batch_test_2405,0.6308754852778071,1.895,1.347,0.697,7.35,18.86
batch_test_1933,0.6308377934139926,1.875,1.443,0.591,7.68,16.53
batch_test_8792,0.6308161486260578,2.405,1.512,0.848,7.87,22.56
batch_test_5962,0.6308091058837353,1.897,1.503,0.819,7.44,18.37
batch_test_8343,0.630792367840096,2.21,1.545,0.819,6.88,17.58
